Id,Label,timeset,group,calls,time,memory_in,memory_out
pyparsing.core.ZeroOrMore.__hash__,pyparsing.core.ZeroOrMore.__hash__,,pyparsing,16,0.000018,0,0
ast._convert_num,ast._convert_num,,ast,1,0.000017,0,0
matplotlib.stackplot.<module>,matplotlib.stackplot.<module>,,matplotlib,1,0.000017,0,0
typing._VariadicGenericAlias.__eq__,typing._VariadicGenericAlias.__eq__,,typing,12,0.000017,0,0
distutils.version.LooseVersion.__ge__,distutils.version.LooseVersion.__ge__,,distutils,1,0.000018,0,0
pandas.core.internals.array_manager.SingleArrayManager,pandas.core.internals.array_manager.SingleArrayManager,,pandas,1,0.000017,0,0
zipfile.ZipFile,zipfile.ZipFile,,zipfile,1,0.000017,0,0
pandas.core.window.rolling.BaseWindow,pandas.core.window.rolling.BaseWindow,,pandas,1,0.000017,0,0
pandas.core.computation.common.<module>,pandas.core.computation.common.<module>,,pandas,1,0.000017,0,0
pandas.io.date_converters.<module>,pandas.io.date_converters.<module>,,pandas,1,0.000018,0,0
pandas.io.pytables.IndexCol,pandas.io.pytables.IndexCol,,pandas,1,0.000017,0,0
pandas.io.pytables.DataCol,pandas.io.pytables.DataCol,,pandas,1,0.000018,0,0
pandas.io.formats.csvs.CSVFormatter._get_index_label_flat,pandas.io.formats.csvs.CSVFormatter._get_index_label_flat,,pandas,1,0.000018,0,0
subprocess.Popen.poll,subprocess.Popen.poll,,subprocess,1,0.000016,0,0
numpy.ma.core.MaskedConstant.__setattr__,numpy.ma.core.MaskedConstant.__setattr__,,numpy,2,0.000016,0,0
typing.runtime_checkable,typing.runtime_checkable,,typing,7,0.000015,0,0
xml.etree.<module>,xml.etree.<module>,,xml,13,0.000015,0,0
xml.etree.ElementTree.C14NWriterTarget,xml.etree.ElementTree.C14NWriterTarget,,xml,2,0.000016,0,0
matplotlib.transforms.TransformWrapper,matplotlib.transforms.TransformWrapper,,matplotlib,1,0.000015,0,0
numpy.lib.twodim_base.eye,numpy.lib.twodim_base.eye,,numpy,1,0.000016,0,0
matplotlib.transforms.CompositeAffine2D,matplotlib.transforms.CompositeAffine2D,,matplotlib,1,0.000015,0,0
pyparsing.core.AtLineStart,pyparsing.core.AtLineStart,,pyparsing,1,0.000015,0,0
pyparsing.core.NotAny,pyparsing.core.NotAny,,pyparsing,1,0.000016,0,0
pyparsing.core.Empty.set_name,pyparsing.core.Empty.set_name,,pyparsing,1,0.000015,0,0
pyparsing.core.And.recurse,pyparsing.core.And.recurse,,pyparsing,14,0.000015,0,0
pyparsing.core.ZeroOrMore.set_whitespace_chars,pyparsing.core.ZeroOrMore.set_whitespace_chars,,pyparsing,6,0.000015,0,0
matplotlib.backend_tools.ToolMinorGrid,matplotlib.backend_tools.ToolMinorGrid,,matplotlib,1,0.000016,0,0
matplotlib.backend_tools.ToolHelpBase,matplotlib.backend_tools.ToolHelpBase,,matplotlib,1,0.000015,0,0
dataclasses._DataclassParams.__init__,dataclasses._DataclassParams.__init__,,dataclasses,4,0.000016,0,0
dataclasses.Field.__set_name__,dataclasses.Field.__set_name__,,dataclasses,8,0.000016,0,0
matplotlib._api.deprecation._deprecated_property.__get__,matplotlib._api.deprecation._deprecated_property.__get__,,matplotlib,4,0.000015,0,0
matplotlib.backend_bases.RendererBase,matplotlib.backend_bases.RendererBase,,matplotlib,1,0.000016,0,0
matplotlib.projections.polar.InvertedPolarTransform,matplotlib.projections.polar.InvertedPolarTransform,,matplotlib,1,0.000015,0,0
matplotlib.projections.polar._ThetaShift,matplotlib.projections.polar._ThetaShift,,matplotlib,1,0.000016,0,0
matplotlib.projections.polar._WedgeBbox,matplotlib.projections.polar._WedgeBbox,,matplotlib,1,0.000016,0,0
pandas.core.dtypes.base.ExtensionDtype,pandas.core.dtypes.base.ExtensionDtype,,pandas,1,0.000015,0,0
pandas.core.indexers.<module>,pandas.core.indexers.<module>,,pandas,1,0.000015,0,0
pandas._config.config._select_options,pandas._config.config._select_options,,pandas,7,0.000015,0,0
pandas.tseries.frequencies._FrequencyInferer,pandas.tseries.frequencies._FrequencyInferer,,pandas,1,0.000016,0,0
pandas.core.arrays.string_.StringArray,pandas.core.arrays.string_.StringArray,,pandas,1,0.000016,0,0
pandas.core.apply.Apply,pandas.core.apply.Apply,,pandas,1,0.000016,0,0
pandas.core.internals.managers.BlockManager,pandas.core.internals.managers.BlockManager,,pandas,1,0.000016,0,0
pandas.core.groupby.grouper.Grouping,pandas.core.groupby.grouper.Grouping,,pandas,1,0.000015,0,0
pandas.core.computation.engines.AbstractEngine,pandas.core.computation.engines.AbstractEngine,,pandas,1,0.000015,0,0
textwrap.TextWrapper.__init__,textwrap.TextWrapper.__init__,,textwrap,2,0.000015,0,0
pandas.io.stata.StataWriter117,pandas.io.stata.StataWriter117,,pandas,1,0.000016,0,0
Lab.Lab.Get_Droplet_Counts,Lab.Lab.Get_Droplet_Counts,,Lab,1,0.000015,0,0
pandas.io.formats.format.DataFrameFormatter._calc_max_cols_fitted,pandas.io.formats.format.DataFrameFormatter._calc_max_cols_fitted,,pandas,1,0.000016,0,0
pandas.io.formats.csvs.CSVFormatter.nlevels,pandas.io.formats.csvs.CSVFormatter.nlevels,,pandas,1,0.000016,0,0
numpy.core._exceptions._display_as_base,numpy.core._exceptions._display_as_base,,numpy,6,0.000014,0,0
is_package,is_package,,is_package,11,0.000014,0,0
subprocess.Popen._try_wait,subprocess.Popen._try_wait,,subprocess,1,0.000014,0,0
numpy.lib.index_tricks.CClass.__init__,numpy.lib.index_tricks.CClass.__init__,,numpy,2,0.000013,0,0
numpy.ma.core.<listcomp>,numpy.ma.core.<listcomp>,,numpy,4,0.000014,0,0
numpy.ma.core.MaskedConstant,numpy.ma.core.MaskedConstant,,numpy,1,0.000014,0,0
numpy.ma.core.MaskedArray._update_from,numpy.ma.core.MaskedArray._update_from,,numpy,1,0.000013,0,0
threading.RLock,threading.RLock,,threading,6,0.000014,0,0
logging.Manager.disable,logging.Manager.disable,,logging,5,0.000013,0,0
matplotlib.cbook.<dictcomp>,matplotlib.cbook.<dictcomp>,,matplotlib,5,0.000014,0,0
xml.etree.ElementTree.XMLParser,xml.etree.ElementTree.XMLParser,,xml,2,0.000013,0,0
matplotlib.transforms.BboxTransform,matplotlib.transforms.BboxTransform,,matplotlib,1,0.000013,0,0
matplotlib.transforms.ScaledTranslation,matplotlib.transforms.ScaledTranslation,,matplotlib,1,0.000013,0,0
pyparsing.unicode._lazyclassproperty.__init__,pyparsing.unicode._lazyclassproperty.__init__,,pyparsing,7,0.000014,0,0
pyparsing.core.FollowedBy,pyparsing.core.FollowedBy,,pyparsing,1,0.000015,0,0
pyparsing.core.TokenConverter,pyparsing.core.TokenConverter,,pyparsing,1,0.000014,0,0
pyparsing.core.StringEnd.name,pyparsing.core.StringEnd.name,,pyparsing,2,0.000014,0,0
pyparsing.core.Combine.name,pyparsing.core.Combine.name,,pyparsing,12,0.000013,0,0
pyparsing.core._SingleCharLiteral.postParse,pyparsing.core._SingleCharLiteral.postParse,,pyparsing,12,0.000014,0,0
pyparsing.results.ParseResults.__iter__,pyparsing.results.ParseResults.__iter__,,pyparsing,11,0.000013,0,0
pyparsing.core.MatchFirst.add_parse_action,pyparsing.core.MatchFirst.add_parse_action,,pyparsing,1,0.000014,0,0
matplotlib.fontconfig_pattern.FontconfigPatternParser,matplotlib.fontconfig_pattern.FontconfigPatternParser,,matplotlib,1,0.000013,0,0
cycler.Cycler,cycler.Cycler,,cycler,1,0.000013,0,0
packaging.version._parse_local_version,packaging.version._parse_local_version,,packaging,10,0.000014,0,0
matplotlib._api._deprecated_property.__init__,matplotlib._api._deprecated_property.__init__,,matplotlib,4,0.000014,0,0
matplotlib._pylab_helpers.Gcf,matplotlib._pylab_helpers.Gcf,,matplotlib,1,0.000013,0,0
matplotlib.backend_tools.ToolQuit,matplotlib.backend_tools.ToolQuit,,matplotlib,1,0.000015,0,0
matplotlib.font_manager.FontProperties,matplotlib.font_manager.FontProperties,,matplotlib,1,0.000013,0,0
matplotlib.backend_managers.ToolManager,matplotlib.backend_managers.ToolManager,,matplotlib,1,0.000014,0,0
matplotlib.projections.polar.PolarAffine,matplotlib.projections.polar.PolarAffine,,matplotlib,1,0.000013,0,0
pandas.core.arrays.floating.FloatingArray,pandas.core.arrays.floating.FloatingArray,,pandas,1,0.000014,0,0
pandas.core.accessor.CachedAccessor.__init__,pandas.core.accessor.CachedAccessor.__init__,,pandas,8,0.000014,0,0
pandas.core.indexes.extension._make_wrapped_comparison_op,pandas.core.indexes.extension._make_wrapped_comparison_op,,pandas,6,0.000014,0,0
pandas.core.indexes.datetimes.<listcomp>,pandas.core.indexes.datetimes.<listcomp>,,pandas,1,0.000014,0,0
pandas.core.window.rolling.RollingAndExpandingMixin,pandas.core.window.rolling.RollingAndExpandingMixin,,pandas,1,0.000013,0,0
pandas.io.formats.info.DataFrameTableBuilder,pandas.io.formats.info.DataFrameTableBuilder,,pandas,1,0.000014,0,0
pandas.core.computation.ops.Term,pandas.core.computation.ops.Term,,pandas,1,0.000014,0,0
pandas.io.excel._openpyxl.OpenpyxlWriter,pandas.io.excel._openpyxl.OpenpyxlWriter,,pandas,1,0.000013,0,0
pandas.io.json._json.Writer,pandas.io.json._json.Writer,,pandas,1,0.000013,0,0
pandas.core.computation.pytables.BinOp,pandas.core.computation.pytables.BinOp,,pandas,1,0.000013,0,0
pandas.core.dtypes.common.ensure_python_int,pandas.core.dtypes.common.ensure_python_int,,pandas,4,0.000015,0,0
pandas.core.indexes.range.RangeIndex.__len__,pandas.core.indexes.range.RangeIndex.__len__,,pandas,10,0.000013,0,0
pandas.core.internals.managers._stack_arrays,pandas.core.internals.managers._stack_arrays,,pandas,1,0.000014,0,0
tkinter.Variable,tkinter.Variable,,tkinter,1,0.000012,0,0
numpy.compat._pep440.LegacyVersion,numpy.compat._pep440.LegacyVersion,,numpy,1,0.000011,0,0
pathlib.<setcomp>,pathlib.<setcomp>,,pathlib,2,0.000012,0,0
numpy.core._type_aliases.<setcomp>,numpy.core._type_aliases.<setcomp>,,numpy,1,0.000012,0,0
subprocess._use_posix_spawn,subprocess._use_posix_spawn,,subprocess,1,0.000012,0,0
ctypes.CFunctionType,ctypes.CFunctionType,,ctypes,5,0.000012,0,0
numpy._pytesttester.PytestTester.__init__,numpy._pytesttester.PytestTester.__init__,,numpy,9,0.000012,0,0
numpy.polynomial.chebyshev.Chebyshev,numpy.polynomial.chebyshev.Chebyshev,,numpy,1,0.000012,0,0
numpy.ma.core.MaskedConstant._update_from,numpy.ma.core.MaskedConstant._update_from,,numpy,1,0.000011,0,0
typing._SpecialForm.__init__,typing._SpecialForm.__init__,,typing,7,0.000011,0,0
packaging.version.LegacyVersion,packaging.version.LegacyVersion,,packaging,1,0.000012,0,0
xml.etree.ElementTree.QName,xml.etree.ElementTree.QName,,xml,2,0.000011,0,0
xml.etree.ElementTree.TreeBuilder,xml.etree.ElementTree.TreeBuilder,,xml,2,0.000013,0,0
PIL.PngImagePlugin.PngStream,PIL.PngImagePlugin.PngStream,,PIL,1,0.000012,0,0
matplotlib.transforms._BlendedMixin,matplotlib.transforms._BlendedMixin,,matplotlib,1,0.000012,0,0
matplotlib.transforms.BboxTransformTo,matplotlib.transforms.BboxTransformTo,,matplotlib,1,0.000012,0,0
matplotlib.transforms.BboxTransformFrom,matplotlib.transforms.BboxTransformFrom,,matplotlib,1,0.000012,0,0
matplotlib.transforms.AffineDeltaTransform,matplotlib.transforms.AffineDeltaTransform,,matplotlib,1,0.000013,0,0
matplotlib.ticker.ScalarFormatter,matplotlib.ticker.ScalarFormatter,,matplotlib,1,0.000011,0,0
matplotlib.ticker.EngFormatter,matplotlib.ticker.EngFormatter,,matplotlib,1,0.000012,0,0
pyparsing.unicode.Greek,pyparsing.unicode.Greek,,pyparsing,1,0.000012,0,0
typing.ForwardRef.__eq__,typing.ForwardRef.__eq__,,typing,7,0.000013,0,0
pyparsing.core.White,pyparsing.core.White,,pyparsing,1,0.000012,0,0
linecache.lazycache,linecache.lazycache,,linecache,2,0.000011,0,0
tokenize.find_cookie,tokenize.find_cookie,,tokenize,2,0.000011,0,0
pyparsing.core.ZeroOrMore.stopOn,pyparsing.core.ZeroOrMore.stopOn,,pyparsing,6,0.000012,0,0
packaging.version.<lambda>,packaging.version.<lambda>,,packaging,11,0.000013,0,0
matplotlib.rcsetup._validate_mathtext_fallback,matplotlib.rcsetup._validate_mathtext_fallback,,matplotlib,3,0.000011,0,0
matplotlib.is_interactive,matplotlib.is_interactive,,matplotlib,1,0.000011,0,0
matplotlib.backend_tools.ToolBase,matplotlib.backend_tools.ToolBase,,matplotlib,1,0.000012,0,0
matplotlib.backend_tools.ToolQuitAll,matplotlib.backend_tools.ToolQuitAll,,matplotlib,1,0.000012,0,0
matplotlib.backend_tools.ToolGrid,matplotlib.backend_tools.ToolGrid,,matplotlib,1,0.000012,0,0
matplotlib.backend_tools.ToolFullScreen,matplotlib.backend_tools.ToolFullScreen,,matplotlib,1,0.000012,0,0
matplotlib.backend_tools.ToolYScale,matplotlib.backend_tools.ToolYScale,,matplotlib,1,0.000012,0,0
matplotlib.backend_tools.ToolXScale,matplotlib.backend_tools.ToolXScale,,matplotlib,1,0.000012,0,0
matplotlib.backend_tools.ToolHome,matplotlib.backend_tools.ToolHome,,matplotlib,1,0.000013,0,0
matplotlib.backend_tools.ToolBack,matplotlib.backend_tools.ToolBack,,matplotlib,1,0.000012,0,0
matplotlib.backend_tools.ToolForward,matplotlib.backend_tools.ToolForward,,matplotlib,1,0.000012,0,0
matplotlib.backend_tools.SaveFigureBase,matplotlib.backend_tools.SaveFigureBase,,matplotlib,1,0.000011,0,0
matplotlib.backend_tools.ToolCopyToClipboardBase,matplotlib.backend_tools.ToolCopyToClipboardBase,,matplotlib,1,0.000012,0,0
inspect.formatannotation,inspect.formatannotation,,inspect,5,0.000012,0,0
matplotlib.afm.AFM,matplotlib.afm.AFM,,matplotlib,1,0.000011,0,0
matplotlib.offsetbox.OffsetBox,matplotlib.offsetbox.OffsetBox,,matplotlib,1,0.000011,0,0
matplotlib.offsetbox.AnchoredOffsetbox,matplotlib.offsetbox.AnchoredOffsetbox,,matplotlib,1,0.000012,0,0
matplotlib.legend_handler.HandlerTuple.__init__,matplotlib.legend_handler.HandlerTuple.__init__,,matplotlib,2,0.000012,0,0
matplotlib.gridspec.GridSpecBase,matplotlib.gridspec.GridSpecBase,,matplotlib,1,0.000011,0,0
matplotlib.projections.ProjectionRegistry.register,matplotlib.projections.ProjectionRegistry.register,,matplotlib,1,0.000012,0,0
Lab.Droplet,Lab.Droplet,,Lab,1,0.000013,0,0
pandas.util.version.LegacyVersion,pandas.util.version.LegacyVersion,,pandas,1,0.000011,0,0
pandas.util.version._parse_local_version,pandas.util.version._parse_local_version,,pandas,8,0.000011,0,0
pandas._config.config.is_nonnegative_int,pandas._config.config.is_nonnegative_int,,pandas,4,0.000011,0,0
pandas.core.arrays.integer.IntegerArray,pandas.core.arrays.integer.IntegerArray,,pandas,1,0.000012,0,0
pandas.core.indexes.frozen.FrozenList,pandas.core.indexes.frozen.FrozenList,,pandas,1,0.000011,0,0
pandas.core.arrays.timedeltas._field_accessor,pandas.core.arrays.timedeltas._field_accessor,,pandas,4,0.000012,0,0
pandas.core.indexing._LocationIndexer,pandas.core.indexing._LocationIndexer,,pandas,1,0.000012,0,0
pandas.core.indexing._iLocIndexer,pandas.core.indexing._iLocIndexer,,pandas,1,0.000011,0,0
pandas.core.array_algos.quantile.<module>,pandas.core.array_algos.quantile.<module>,,pandas,1,0.000011,0,0
pandas.core.array_algos.replace.<module>,pandas.core.array_algos.replace.<module>,,pandas,1,0.000012,0,0
pandas.core.internals.array_manager.ArrayManager,pandas.core.internals.array_manager.ArrayManager,,pandas,1,0.000012,0,0
pandas.core.describe.NDFrameDescriberAbstract,pandas.core.describe.NDFrameDescriberAbstract,,pandas,1,0.000011,0,0
pandas.core.shared_docs.<module>,pandas.core.shared_docs.<module>,,pandas,1,0.000013,0,0
pandas.core.groupby.numba_.<module>,pandas.core.groupby.numba_.<module>,,pandas,1,0.000011,0,0
pandas.core.groupby.ops.BinGrouper,pandas.core.groupby.ops.BinGrouper,,pandas,1,0.000012,0,0
pandas.core.reshape.merge._MergeOperation,pandas.core.reshape.merge._MergeOperation,,pandas,1,0.000012,0,0
pandas.util._print_versions.<module>,pandas.util._print_versions.<module>,,pandas,1,0.000013,0,0
pandas.io.excel._util.<module>,pandas.io.excel._util.<module>,,pandas,1,0.000011,0,0
pandas.io.parsers.python_parser.PythonParser,pandas.io.parsers.python_parser.PythonParser,,pandas,1,0.000012,0,0
pandas.io.excel._odfreader.ODFReader,pandas.io.excel._odfreader.ODFReader,,pandas,1,0.000012,0,0
random.Random.seed,random.Random.seed,,random,1,0.000011,0,0
pandas.core.internals.construction._list_to_arrays,pandas.core.internals.construction._list_to_arrays,,pandas,1,0.000011,0,0
pandas.core.dtypes.common.<lambda>,pandas.core.dtypes.common.<lambda>,,pandas,7,0.000011,0,0
pandas.core.flags.Flags.__init__,pandas.core.flags.Flags.__init__,,pandas,2,0.000012,0,0
tkinter.Entry,tkinter.Entry,,tkinter,1,0.00001,0,0
tkinter.Listbox,tkinter.Listbox,,tkinter,1,0.00001,0,0
tkinter.Spinbox,tkinter.Spinbox,,tkinter,1,0.00001,0,0
enum._high_bit,enum._high_bit,,enum,7,0.000009,0,0
numpy.compat._pep440.NegativeInfinity,numpy.compat._pep440.NegativeInfinity,,numpy,1,0.000009,0,0
pathlib._NormalAccessor,pathlib._NormalAccessor,,pathlib,1,0.000011,0,0
contextlib.ExitStack.__init__,contextlib.ExitStack.__init__,,contextlib,1,0.000009,0,0
subprocess.Popen.__del__,subprocess.Popen.__del__,,subprocess,1,0.000011,0,0
numpy.lib.mixins._unary_method,numpy.lib.mixins._unary_method,,numpy,4,0.000009,0,0
numpy.core._ufunc_config.errstate.__init__,numpy.core._ufunc_config.errstate.__init__,,numpy,4,0.000009,0,0
numpy.lib.index_tricks.OGridClass.__init__,numpy.lib.index_tricks.OGridClass.__init__,,numpy,2,0.000009,0,0
numpy.polynomial.legendre.Legendre,numpy.polynomial.legendre.Legendre,,numpy,1,0.00001,0,0
numpy.polynomial.hermite.Hermite,numpy.polynomial.hermite.Hermite,,numpy,1,0.00001,0,0
numpy.polynomial.hermite_e.HermiteE,numpy.polynomial.hermite_e.HermiteE,,numpy,1,0.00001,0,0
numpy.polynomial.laguerre.Laguerre,numpy.polynomial.laguerre.Laguerre,,numpy,1,0.00001,0,0
numpy._globals._NoValueType.__repr__,numpy._globals._NoValueType.__repr__,,numpy,9,0.00001,0,0
numpy.ma.extras.mr_class.__init__,numpy.ma.extras.mr_class.__init__,,numpy,1,0.000011,0,0
numpy.core.getlimits._register_type,numpy.core.getlimits._register_type,,numpy,8,0.00001,0,0
logging.Logger,logging.Logger,,logging,1,0.00001,0,0
logging.LoggerAdapter,logging.LoggerAdapter,,logging,1,0.00001,0,0
typing.SupportsInt,typing.SupportsInt,,typing,1,0.00001,0,0
typing.SupportsFloat,typing.SupportsFloat,,typing,1,0.000009,0,0
typing.SupportsBytes,typing.SupportsBytes,,typing,1,0.00001,0,0
typing.SupportsIndex,typing.SupportsIndex,,typing,1,0.000009,0,0
typing.SupportsAbs,typing.SupportsAbs,,typing,1,0.000009,0,0
typing.SupportsRound,typing.SupportsRound,,typing,1,0.000009,0,0
PIL._binary.<module>,PIL._binary.<module>,,PIL,1,0.00001,0,0
PIL.PngImagePlugin.PngImageFile,PIL.PngImagePlugin.PngImageFile,,PIL,1,0.000009,0,0
matplotlib.transforms.TransformNode,matplotlib.transforms.TransformNode,,matplotlib,1,0.00001,0,0
matplotlib.transforms.Transform,matplotlib.transforms.Transform,,matplotlib,1,0.000011,0,0
matplotlib.ticker.MaxNLocator,matplotlib.ticker.MaxNLocator,,matplotlib,1,0.00001,0,0
matplotlib.colors.Colormap,matplotlib.colors.Colormap,,matplotlib,1,0.00001,0,0
matplotlib.colors.Normalize,matplotlib.colors.Normalize,,matplotlib,1,0.000011,0,0
matplotlib.colors.CenteredNorm,matplotlib.colors.CenteredNorm,,matplotlib,1,0.000009,0,0
matplotlib.colors.Norm,matplotlib.colors.Norm,,matplotlib,3,0.000009,0,0
pyparsing.core.StringEnd.set_name,pyparsing.core.StringEnd.set_name,,pyparsing,1,0.000009,0,0
pyparsing.core.Opt.recurse,pyparsing.core.Opt.recurse,,pyparsing,8,0.000009,0,0
pyparsing.core.Group.postParse,pyparsing.core.Group.postParse,,pyparsing,6,0.00001,0,0
pyparsing.core.CharsNotIn.preParse,pyparsing.core.CharsNotIn.preParse,,pyparsing,4,0.000009,0,0
packaging.version.Version.__lt__,packaging.version.Version.__lt__,,packaging,5,0.000009,0,0
pyparsing.core.StringEnd.postParse,pyparsing.core.StringEnd.postParse,,pyparsing,9,0.00001,0,0
matplotlib.rcsetup._validate_date,matplotlib.rcsetup._validate_date,,matplotlib,2,0.000009,0,0
matplotlib._api.classproperty.fget,matplotlib._api.classproperty.fget,,matplotlib,8,0.000009,0,0
matplotlib.collections.LineCollection,matplotlib.collections.LineCollection,,matplotlib,1,0.000009,0,0
matplotlib.collections.EventCollection,matplotlib.collections.EventCollection,,matplotlib,1,0.00001,0,0
types.resolve_bases,types.resolve_bases,,types,2,0.000011,0,0
