hardware vs. memory (1000),,
time+,csel-kh1250-13,csel-kh1262-13
1500.92,1.2,
1501.25,1.2,
1501.58,1.2,
1501.92,1.2,
1502.26,1.2,
1502.6,1.2,
1502.93,1.2,
1503.27,1.2,
1503.6,1.2,
1503.94,1.2,
1504.28,1.2,
1504.62,1.2,
1504.95,1.2,
1505.28,1.2,
1505.62,1.2,
1505.96,1.2,
1506.29,1.2,
1506.63,1.2,
1506.96,1.2,
1507.3,1.2,
1507.64,1.2,
1507.98,1.2,
1508.31,1.2,
1508.65,1.2,
1508.98,1.2,
1509.32,1.2,
1509.66,1.2,
1509.99,1.2,
1510.33,1.2,
1510.66,1.2,
1511.0,1.2,
1511.34,1.2,
1511.67,1.2,
1512.01,1.2,
1512.34,1.2,
1512.68,1.2,
1513.01,1.2,
1513.35,1.2,
1513.69,1.2,
1514.02,1.2,
1514.36,1.2,
1514.69,1.2,
1515.03,1.2,
1515.36,1.2,
1515.7,1.2,
1516.03,1.2,
1516.37,1.2,
1516.71,1.2,
1517.04,1.2,
1517.38,1.2,
1517.71,1.2,
1518.05,1.2,
1518.39,1.2,
1518.72,1.2,
1519.06,1.2,
1519.39,1.2,
1519.73,1.2,
1520.07,1.2,
1520.4,1.2,
1520.74,1.2,
1521.08,1.2,
1521.41,1.2,
1521.75,1.2,
1522.09,1.2,
1522.42,1.2,
1522.76,1.2,
1523.09,1.2,
1523.43,1.2,
1523.77,1.2,
1524.11,1.2,
1524.44,1.2,
1524.77,1.2,
1525.11,1.2,
1525.45,1.2,
1525.79,1.2,
1526.12,1.2,
1526.46,1.2,
1526.8,1.2,
1527.13,1.2,
1527.47,1.2,
1527.8,1.2,
1528.14,1.2,
1528.47,1.2,
1528.81,1.2,
1529.15,1.2,
1529.48,1.2,
1529.82,1.2,
1530.15,1.2,
1530.49,1.2,
1530.82,1.2,
1531.16,1.2,
1531.49,1.2,
1531.83,1.2,
1532.17,1.2,
1532.51,1.2,
1532.84,1.2,
1533.18,1.2,
1533.51,1.2,
1533.85,1.2,
1534.18,1.2,
1534.52,1.2,
1534.85,1.2,
1535.19,1.2,
1535.53,1.2,
1535.86,1.2,
1536.2,1.2,
1536.53,1.2,
1536.87,1.2,
1537.2,1.2,
1537.54,1.2,
1537.87,1.2,
1538.21,1.2,
1538.55,1.2,
1538.88,1.2,
1539.22,1.2,
1539.55,1.2,
1539.89,1.2,
1540.23,1.2,
1540.56,1.2,
1540.9,1.2,
1541.23,1.2,
1541.57,1.2,
1541.9,1.2,
1542.24,1.2,
1542.58,1.2,
1542.91,1.2,
1543.25,1.2,
1543.59,1.2,
1543.92,1.2,
1544.26,1.2,
1544.59,1.2,
1544.93,1.2,
1545.27,1.2,
1545.6,1.2,
1545.94,1.2,
1546.27,1.2,
1546.61,1.2,
1546.95,1.2,
1547.28,1.2,
1547.62,1.2,
1547.95,1.2,
1548.29,1.2,
1548.62,1.2,
1548.96,1.2,
1549.29,1.2,
1549.63,1.2,
1549.97,1.2,
1550.3,1.2,
1550.64,1.2,
1550.98,1.2,
1551.31,1.2,
1551.65,1.2,
1551.99,1.2,
1552.32,1.2,
1552.66,1.2,
1552.99,1.2,
1553.33,1.2,
1553.68,1.2,
1554.02,1.2,
1554.36,1.2,
1554.69,1.2,
1555.03,1.2,
1555.37,1.2,
1555.7,1.2,
1556.04,1.2,
1556.37,1.2,
1556.71,1.2,
1557.05,1.2,
1557.39,1.2,
1557.72,1.2,
1558.06,1.2,
1558.4,1.2,
1558.73,1.2,
1559.07,1.2,
1559.41,1.2,
1559.74,1.2,
1560.08,1.2,
1560.42,1.2,
1560.75,1.2,
1561.09,1.2,
1561.43,1.2,
1561.76,1.2,
1562.11,1.2,
1562.44,1.2,
1562.78,1.2,
1563.12,1.2,
1563.45,1.2,
1563.79,1.2,
1564.13,1.2,
1564.47,1.2,
1564.8,1.2,
1565.14,1.2,
1565.48,1.2,
1565.81,1.2,
1566.15,1.2,
1566.49,1.2,
1566.82,1.2,
1567.16,1.2,
1567.5,1.2,
1567.83,1.2,
1568.17,1.2,
1568.51,1.2,
1568.84,1.2,
1569.18,1.2,
1569.52,1.2,
1569.85,1.2,
1570.19,1.2,
1570.52,1.2,
1570.86,1.2,
1571.2,1.2,
1571.54,1.2,
1571.88,1.2,
1572.21,1.2,
1572.55,1.2,
1572.88,1.2,
1573.22,1.2,
1573.56,1.2,
1573.9,1.2,
1574.23,1.2,
1574.57,1.2,
1574.91,1.2,
1575.24,1.2,
1575.58,1.2,
1575.92,1.2,
1576.26,1.2,
1576.59,1.2,
1576.93,1.2,
1577.26,1.2,
1577.6,1.2,
1577.94,1.2,
1578.27,1.2,
1578.61,1.2,
1578.95,1.2,
1579.28,1.2,
1579.62,1.2,
1579.96,1.2,
1580.3,1.2,
1580.64,1.2,
1580.97,1.2,
1581.31,1.2,
1581.66,1.2,
1582.0,1.2,
1582.33,1.2,
1582.67,1.2,
1583.01,1.2,
1583.34,1.2,
1583.68,1.2,
1584.02,1.2,
1584.36,1.2,
1584.69,1.2,
1585.03,1.2,
1585.37,1.2,
1585.7,1.2,
1586.05,1.2,
1586.39,1.2,
1586.72,1.2,
1587.06,1.2,
1587.4,1.2,
1587.74,1.2,
1588.07,1.2,
1588.41,1.2,
1588.75,1.2,
1589.08,1.2,
1589.42,1.2,
1589.76,1.2,
1590.1,1.2,
1590.44,1.2,
1590.77,1.2,
1591.11,1.2,
1591.45,1.2,
1591.78,1.2,
1592.12,1.2,
1592.46,1.2,
1592.8,1.2,
1593.13,1.2,
1593.47,1.2,
1593.81,1.2,
1594.14,1.2,
1594.48,1.2,
1594.82,1.2,
1595.15,1.2,
1595.49,1.2,
1595.83,1.2,
1596.17,1.2,
1596.5,1.2,
1596.84,1.2,
1597.18,1.2,
1597.52,1.2,
1597.85,1.2,
1598.19,1.2,
1598.52,1.2,
1598.86,1.2,
1599.2,1.2,
1599.53,1.2,
1599.87,1.2,
1600.21,1.2,
1600.54,1.2,
1600.88,1.2,
1601.22,1.2,
1601.55,1.2,
1601.89,1.2,
1602.23,1.2,
1602.56,1.2,
1602.9,1.2,
1603.24,1.2,
1603.57,1.2,
1603.91,1.2,
1604.24,1.2,
1604.58,1.2,
1604.92,1.2,
1605.25,1.2,
1605.59,1.2,
1605.92,1.2,
1606.26,1.2,
1606.59,1.2,
1606.93,1.2,
1607.27,1.2,
1607.61,1.2,
1607.94,1.2,
1608.28,1.2,
1608.61,1.2,
1608.95,1.2,
1609.29,1.2,
1609.63,1.2,
1609.96,1.2,
1610.3,1.2,
1610.63,1.2,
1610.97,1.2,
1611.31,1.2,
1611.65,1.2,
1611.98,1.2,
1612.32,1.2,
1612.65,1.2,
1612.99,1.2,
1613.33,1.2,
1613.66,1.2,
1614.0,1.2,
1614.33,1.2,
1614.67,1.2,
1615.01,1.2,
1615.34,1.2,
1615.68,1.2,
1616.01,1.2,
1616.35,1.2,
1616.69,1.2,
1617.03,1.2,
1617.36,1.2,
1617.7,1.2,
1618.03,1.2,
1618.37,1.2,
1618.71,1.2,
1619.04,1.2,
1619.38,1.2,
1619.71,1.2,
1620.05,1.2,
1620.39,1.2,
1620.73,1.2,
1621.06,1.2,
1621.4,1.2,
1621.73,1.2,
1622.07,1.2,
1622.41,1.2,
1622.75,1.2,
1623.08,1.2,
1623.42,1.2,
1623.75,1.2,
1624.09,1.2,
1624.43,1.2,
1624.77,1.2,
1625.1,1.2,
1625.44,1.2,
1625.77,1.2,
1626.11,1.2,
1626.45,1.2,
1626.78,1.2,
1627.12,1.2,
1627.46,1.2,
1627.8,1.2,
1628.13,1.2,
1628.47,1.2,
1628.81,1.2,
1629.14,1.2,
1629.48,1.2,
1629.81,1.2,
1630.15,1.2,
1630.49,1.2,
1630.83,1.2,
1631.16,1.2,
1631.5,1.2,
1631.83,1.2,
1632.17,1.2,
1632.51,1.2,
1632.84,1.2,
1633.18,1.2,
1633.51,1.2,
1633.85,1.2,
1634.19,1.2,
1634.53,1.2,
1634.86,1.2,
1635.2,1.2,
1635.53,1.2,
1635.87,1.2,
1636.21,1.2,
1636.54,1.2,
1636.88,1.2,
1637.21,1.2,
1637.55,1.2,
1637.89,1.2,
1638.23,1.2,
1638.56,1.2,
1638.9,1.2,
1639.23,1.2,
1639.57,1.2,
1639.91,1.2,
1640.25,1.2,
1640.58,1.2,
1640.92,1.2,
1641.25,1.2,
1641.59,1.2,
1641.93,1.2,
1642.26,1.2,
1642.6,1.2,
1642.94,1.2,
1643.28,1.2,
1643.61,1.2,
1643.95,1.2,
1644.28,1.2,
1644.62,1.2,
1644.96,1.2,
1645.29,1.2,
1645.63,1.2,
1645.97,1.2,
1646.31,1.2,
1646.64,1.2,
1646.98,1.2,
1647.31,1.2,
1647.65,1.2,
1647.99,1.2,
1648.32,1.2,
1648.66,1.2,
1648.99,1.2,
1649.33,1.2,
1649.67,1.2,
1650.01,1.2,
1650.34,1.2,
1650.68,1.2,
1651.02,1.2,
1651.35,1.2,
1651.69,1.2,
1652.03,1.2,
1652.37,1.2,
1652.71,1.2,
1653.04,1.2,
1653.38,1.2,
1653.71,1.2,
1654.05,1.2,
1654.39,1.2,
1654.72,1.2,
1655.06,1.2,
1655.39,1.2,
1655.73,1.2,
1656.07,1.2,
1656.4,1.2,
1656.74,1.2,
1657.08,1.2,
1657.42,1.2,
1657.76,1.2,
1658.09,1.2,
1658.43,1.2,
1658.77,1.2,
1659.1,1.2,
1659.44,1.2,
1659.77,1.2,
1660.11,1.2,
1660.45,1.2,
1660.79,1.2,
1661.12,1.2,
1661.46,1.2,
1661.79,1.2,
1662.13,1.2,
1662.47,1.2,
1662.8,1.2,
1663.14,1.2,
1663.47,1.2,
1663.81,1.2,
1664.15,1.2,
1664.48,1.2,
1664.82,1.2,
1665.15,1.2,
1665.49,1.2,
1665.82,1.2,
1666.16,1.2,
1666.5,1.2,
1666.83,1.2,
1667.17,1.2,
1667.51,1.2,
1667.85,1.2,
1668.18,1.2,
1668.52,1.2,
1668.85,1.2,
1669.19,1.2,
1669.52,1.2,
1669.86,1.2,
1670.2,1.2,
1670.54,1.2,
1670.87,1.2,
1671.21,1.2,
1671.54,1.2,
1671.88,1.2,
1672.22,1.2,
1672.55,1.2,
1672.89,1.2,
1673.22,1.2,
1673.56,1.2,
1673.9,1.2,
1674.23,1.2,
1674.57,1.2,
1674.9,1.2,
1675.24,1.2,
1675.58,1.2,
1675.91,1.2,
1676.25,1.2,
1676.58,1.2,
1676.92,1.2,
1677.25,1.2,
1677.59,1.2,
1677.92,1.2,
1678.26,1.2,
1678.6,1.2,
1678.93,1.2,
1679.27,1.2,
1679.6,1.2,
1679.94,1.2,
1680.28,1.2,
1680.61,1.2,
1680.95,1.2,
1681.28,1.2,
1681.62,1.2,
1681.96,1.2,
1682.29,1.2,
1682.63,1.2,
1682.96,1.2,
1683.3,1.2,
1683.64,1.2,
1683.98,1.2,
1684.32,1.2,
1684.65,1.2,
1684.99,1.2,
1685.32,1.2,
1685.66,1.2,
1686.0,1.2,
1686.33,1.2,
1686.67,1.2,
1687.0,1.2,
1687.34,1.2,
1687.68,1.2,
1688.02,1.2,
1688.35,1.2,
1688.69,1.2,
1689.02,1.2,
1689.36,1.2,
1689.7,1.2,
1690.03,1.2,
1690.37,1.2,
1690.7,1.2,
1691.04,1.2,
1691.38,1.2,
1691.72,1.2,
1692.05,1.2,
1692.39,1.2,
1692.73,1.2,
1693.06,1.2,
1693.4,1.2,
1693.74,1.2,
1694.07,1.2,
1694.4,1.2,
1694.74,1.2,
1695.08,1.2,
1695.41,1.2,
1695.75,1.2,
1696.08,1.2,
1696.42,1.2,
1696.76,1.2,
1697.09,1.2,
1697.44,1.2,
1697.77,1.2,
1698.11,1.2,
1698.44,1.2,
1698.78,1.2,
1699.11,1.2,
1699.45,1.2,
1699.79,1.2,
1700.12,1.2,
1700.46,1.2,
1700.8,1.2,
1701.13,1.2,
1701.47,1.2,
1701.8,1.2,
1702.14,1.2,
1702.48,1.2,
1702.82,1.2,
1703.16,1.2,
1703.49,1.2,
1703.83,1.2,
1704.16,1.2,
1704.5,1.2,
1704.84,1.2,
1705.17,1.2,
1705.51,1.2,
1705.85,1.2,
1706.18,1.2,
1706.52,1.2,
1706.86,1.2,
1707.19,1.2,
1707.53,1.2,
1707.86,1.2,
1708.2,1.2,
1708.54,1.2,
1708.87,1.2,
1709.21,1.2,
1709.54,1.2,
1709.88,1.2,
1710.22,1.2,
1710.55,1.2,
1710.89,1.2,
1711.22,1.2,
1711.56,1.2,
1711.9,1.2,
1712.23,1.2,
1712.57,1.2,
1712.9,1.2,
1713.24,1.2,
1713.57,1.2,
1713.91,1.2,
1714.24,1.2,
1714.58,1.2,
1714.91,1.2,
1715.25,1.2,
1715.58,1.2,
1715.91,1.2,
1716.25,1.2,
1716.59,1.2,
1716.92,1.2,
1717.25,1.2,
1717.59,1.2,
1717.92,1.2,
1718.26,1.2,
1718.59,1.2,
1718.93,1.2,
1719.26,1.2,
1719.6,1.2,
1719.93,1.2,
1720.27,1.2,
1720.6,1.2,
1720.93,1.2,
1721.27,1.2,
1721.61,1.2,
1721.94,1.2,
1722.27,1.2,
1722.61,1.2,
1722.95,1.2,
1723.28,1.2,
1723.62,1.2,
1723.95,1.2,
1724.29,1.2,
1724.62,1.2,
1724.96,1.2,
1725.29,1.2,
1725.63,1.2,
1725.96,1.2,
1726.3,1.2,
1726.63,1.2,
1726.97,1.2,
1727.3,1.2,
1727.64,1.2,
1727.98,1.2,
1728.31,1.2,
1728.65,1.2,
1728.98,1.2,
1729.31,1.2,
1729.65,1.2,
1729.99,1.2,
1730.32,1.2,
1730.65,1.2,
1730.99,1.2,
1731.33,1.2,
1731.66,1.2,
1731.99,1.2,
1732.33,1.2,
1732.66,1.2,
1733.0,1.2,
1733.33,1.2,
1733.67,1.2,
1734.0,1.2,
1734.34,1.2,
1734.67,1.2,
1735.01,1.2,
1735.34,1.2,
1735.68,1.2,
1736.01,1.2,
1736.35,1.2,
1736.68,1.2,
1737.02,1.2,
1737.35,1.2,
1737.69,1.2,
1738.02,1.2,
1738.36,1.2,
1738.69,1.2,
1739.03,1.2,
1739.36,1.2,
1739.69,1.2,
1740.03,1.2,
1740.37,1.2,
1740.7,1.2,
1741.03,1.2,
1741.37,1.2,
1741.7,1.2,
1742.04,1.2,
1742.37,1.2,
1742.71,1.2,
1743.05,1.2,
1743.38,1.2,
1743.71,1.2,
1744.05,1.2,
1744.38,1.2,
1744.72,1.2,
1745.05,1.2,
1745.39,1.2,
1745.72,1.2,
1746.06,1.2,
1746.39,1.2,
1746.73,1.2,
1747.06,1.2,
1747.4,1.2,
1747.73,1.2,
1748.07,1.2,
1748.4,1.2,
1748.73,1.2,
1749.07,1.2,
1749.41,1.2,
1749.74,1.2,
1750.07,1.2,
1750.41,1.2,
1750.74,1.2,
1751.08,1.2,
1751.41,1.2,
1751.75,1.2,
1752.08,1.2,
1752.43,1.2,
1752.76,1.2,
1753.09,1.2,
1753.43,1.2,
1753.76,1.2,
1754.1,1.2,
1754.43,1.2,
1754.77,1.2,
1755.1,1.2,
1755.44,1.2,
1755.77,1.2,
1756.11,1.2,
1756.44,1.2,
1756.78,1.2,
1757.11,1.2,
1757.45,1.2,
1757.79,1.2,
1758.12,1.2,
1758.45,1.2,
1758.79,1.2,
1759.13,1.2,
1759.46,1.2,
1759.79,1.2,
1760.13,1.2,
1760.46,1.2,
1760.8,1.2,
1761.13,1.2,
1761.47,1.2,
1761.8,1.2,
1762.14,1.2,
1762.48,1.2,
1762.81,1.2,
1763.15,1.2,
1763.48,1.2,
1763.82,1.2,
1764.15,1.2,
1764.49,1.2,
1764.82,1.2,
1765.16,1.2,
1765.49,1.2,
1765.82,1.2,
1766.16,1.2,
1766.5,1.2,
1766.83,1.2,
1767.16,1.2,
1767.5,1.2,
1767.84,1.2,
1768.17,1.2,
1768.5,1.2,
1768.84,1.2,
1769.18,1.2,
1769.51,1.2,
1769.84,1.2,
1770.18,1.2,
1770.52,1.2,
1770.85,1.2,
1771.18,1.2,
1771.52,1.2,
1771.85,1.2,
1772.19,1.2,
1772.52,1.2,
1772.86,1.2,
1773.19,1.2,
1773.53,1.2,
1773.86,1.2,
1774.2,1.2,
1774.53,1.2,
1774.86,1.2,
1775.2,1.2,
1775.54,1.2,
1775.87,1.2,
1776.2,1.2,
1776.54,1.2,
1776.87,1.2,
1777.21,1.2,
1777.54,1.2,
1777.88,1.2,
1778.21,1.2,
1778.55,1.2,
1778.88,1.2,
1779.22,1.2,
1779.55,1.2,
1779.89,1.2,
1780.22,1.2,
1780.56,1.2,
1780.89,1.2,
1781.22,1.2,
1781.56,1.2,
1781.9,1.2,
1782.23,1.2,
1782.56,1.2,
1782.9,1.2,
1783.23,1.2,
1783.57,1.2,
1783.9,1.2,
1784.24,1.2,
1784.58,1.2,
1784.91,1.2,
1785.25,1.2,
1785.58,1.2,
1785.92,1.2,
1786.25,1.2,
1786.59,1.2,
1786.92,1.2,
1787.26,1.2,
1787.59,1.2,
1787.92,1.2,
1788.26,1.2,
1788.6,1.2,
1788.93,1.2,
1789.26,1.2,
1789.6,1.2,
1789.93,1.2,
1790.27,1.2,
1790.6,1.2,
1790.94,1.2,
1791.27,1.2,
1791.61,1.2,
1791.94,1.2,
1792.28,1.2,
1792.61,1.2,
1792.95,1.2,
1793.28,1.2,
1793.62,1.2,
1793.95,1.2,
1794.29,1.2,
1794.63,1.2,
1794.96,1.2,
1795.3,1.2,
1795.63,1.2,
1795.96,1.2,
1796.3,1.2,
1796.64,1.2,
1796.97,1.2,
1797.3,1.2,
1797.64,1.2,
1797.97,1.2,
1798.31,1.2,
1798.64,1.2,
1798.98,1.2,
1799.31,1.2,
1799.65,1.2,
1799.98,1.2,
1800.32,1.2,
1800.65,1.2,
1800.98,1.2,
1801.32,1.2,
1801.66,1.2,
1801.99,1.2,
1802.32,1.2,
1802.66,1.2,
1803.0,1.2,
1803.33,1.2,
1803.66,1.2,
1804.0,1.2,
1804.33,1.2,
1804.67,1.2,
1805.0,1.2,
1805.34,1.2,
1805.67,1.2,
1806.01,1.2,
1806.34,1.2,
1806.68,1.2,
1807.01,1.2,
1807.35,1.2,
1807.68,1.2,
1808.02,1.2,
1808.35,1.2,
1808.69,1.2,
1809.02,1.2,
1809.36,1.2,
1809.7,1.2,
1810.04,1.2,
1810.37,1.2,
1810.71,1.2,
1811.04,1.2,
1811.38,1.2,
1811.72,1.2,
1812.05,1.2,
1812.38,1.2,
1812.72,1.2,
1813.06,1.2,
1813.39,1.2,
1813.73,1.2,
1814.06,1.2,
1814.4,1.2,
1814.73,1.2,
1815.07,1.2,
1815.4,1.2,
1815.74,1.2,
1816.07,1.2,
1816.41,1.2,
1816.74,1.2,
1817.08,1.2,
1817.42,1.2,
1817.75,1.2,
1818.09,1.2,
1818.42,1.2,
1818.76,1.2,
1819.09,1.2,
1819.44,1.2,
1819.77,1.2,
1820.11,1.2,
1820.44,1.2,
1820.78,1.2,
1821.11,1.2,
1821.45,1.2,
1821.78,1.2,
1822.12,1.2,
1822.45,1.2,
1822.79,1.2,
1823.12,1.2,
1823.46,1.2,
1823.79,1.2,
1824.13,1.2,
1824.47,1.2,
1824.8,1.2,
1825.13,1.2,
1825.47,1.2,
1825.81,1.2,
1826.14,1.2,
1826.48,1.2,
1826.81,1.2,
1827.15,1.2,
1827.48,1.2,
1827.82,1.2,
1828.15,1.2,
1828.49,1.2,
1828.83,1.2,
1829.16,1.2,
1829.49,1.2,
1829.83,1.2,
1830.17,1.2,
1830.5,1.2,
1830.84,1.2,
1831.17,1.2,
1831.51,1.2,
1831.84,1.2,
1832.18,1.2,
1832.51,1.2,
1832.85,1.2,
1833.19,1.2,
1833.52,1.2,
1833.85,1.2,
1834.2,1.2,
1834.53,1.2,
1834.87,1.2,
1835.2,1.2,
1835.54,1.2,
1835.87,1.2,
1836.21,1.2,
1836.54,1.2,
1836.88,1.2,
1837.21,1.2,
1837.55,1.2,
1837.89,1.2,
1838.22,1.2,
1838.55,1.2,
1838.89,1.2,
1839.23,1.2,
1839.57,1.2,
1839.9,1.2,
1840.24,1.2,
1840.57,1.2,
1840.91,1.2,
1841.25,1.2,
1841.58,1.2,
1841.92,1.2,
1842.25,1.2,
1842.59,1.2,
1842.92,1.2,
1843.26,1.2,
1843.59,1.2,
1843.93,1.2,
1844.27,1.2,
1844.6,1.2,
1844.93,1.2,
1845.27,1.2,
1845.61,1.2,
1845.94,1.2,
1846.28,1.2,
1846.61,1.2,
1846.95,1.2,
1847.28,1.2,
1847.62,1.2,
1847.95,1.2,
1848.29,1.2,
1848.62,1.2,
1848.96,1.2,
1849.29,1.2,
1849.63,1.2,
1849.97,1.2,
1850.3,1.2,
1850.63,1.2,
1850.97,1.2,
1851.31,1.2,
1851.64,1.2,
1851.98,1.2,
1852.31,1.2,
1852.65,1.2,
1852.99,1.2,
1853.32,1.2,
1853.65,1.2,
1853.99,1.2,
1854.33,1.2,
1854.66,1.2,
1855.0,1.2,
1855.33,1.2,
1855.67,1.2,
1856.01,1.2,
1856.34,1.2,
1856.68,1.2,
1857.01,1.2,
1857.35,1.2,
1857.68,1.2,
1858.02,1.2,
1858.35,1.2,
1858.69,1.2,
1859.03,1.2,
1859.36,1.2,
1859.69,1.2,
1860.03,1.2,
1860.37,1.2,
1860.7,1.2,
1861.04,1.2,
1861.37,1.2,
1861.71,1.2,
1862.05,1.2,
1862.38,1.2,
1862.71,1.2,
1863.05,1.2,
1863.39,1.2,
1863.72,1.2,
1864.06,1.2,
1864.39,1.2,
1864.73,1.2,
1865.06,1.2,
1865.4,1.2,
1865.73,1.2,
1866.07,1.2,
1866.41,1.2,
1866.74,1.2,
1867.07,1.2,
1867.41,1.2,
1867.75,1.2,
1868.08,1.2,
1868.42,1.2,
1868.75,1.2,
1869.09,1.2,
1869.42,1.2,
1869.76,1.2,
1870.09,1.2,
1870.43,1.2,
1870.77,1.2,
1871.11,1.2,
1871.44,1.2,
1871.78,1.2,
1872.11,1.2,
1872.45,1.2,
1872.79,1.2,
1873.12,1.2,
1873.46,1.2,
1873.79,1.2,
1874.13,1.2,
1874.46,1.2,
1874.8,1.2,
1875.13,1.2,
1875.47,1.2,
1875.8,1.2,
1876.14,1.2,
1876.47,1.2,
1876.81,1.2,
1877.14,1.2,
1877.48,1.2,
1877.82,1.2,
1878.15,1.2,
1878.48,1.2,
1878.82,1.2,
1879.16,1.2,
1879.49,1.2,
1879.83,1.2,
1880.16,1.2,
1880.5,1.2,
1880.83,1.2,
1881.17,1.2,
1881.5,1.2,
1881.84,1.2,
1882.18,1.2,
1882.51,1.2,
1882.85,1.2,
1883.18,1.2,
1883.52,1.2,
1883.86,1.2,
1884.2,1.2,
1884.53,1.2,
1884.87,1.2,
1885.2,1.2,
1885.54,1.2,
1885.88,1.2,
1886.22,1.2,
1886.55,1.2,
1886.89,1.2,
1887.22,1.2,
1887.56,1.2,
1887.9,1.2,
1888.23,1.2,
1888.57,1.2,
1888.9,1.2,
1889.24,1.2,
1889.57,1.2,
1889.91,1.2,
1890.24,1.2,
1890.58,1.2,
1890.91,1.2,
1891.25,1.2,
1891.58,1.2,
1891.92,1.2,
1892.26,1.2,
1892.59,1.2,
1892.93,1.2,
1893.26,1.2,
1893.6,1.2,
1893.93,1.2,
1894.27,1.2,
1894.6,1.2,
1894.94,1.2,
1895.28,1.2,
1895.61,1.2,
1895.95,1.2,
1896.28,1.2,
1896.62,1.2,
1896.95,1.2,
1897.29,1.2,
1897.62,1.2,
1897.96,1.2,
1898.3,1.2,
1898.63,1.2,
1898.97,1.2,
1899.3,1.2,
1899.64,1.2,
1899.97,1.2,
1900.31,1.2,
1900.64,1.2,
1900.98,1.2,
1901.32,1.2,
1901.65,1.2,
1901.98,1.2,
1902.32,1.2,
1902.66,1.2,
1902.99,1.2,
1903.33,1.2,
1903.66,1.2,
1904.0,1.2,
1904.34,1.2,
1904.68,1.2,
1905.01,1.2,
1905.34,1.2,
1905.68,1.2,
1906.02,1.2,
1906.35,1.2,
1906.69,1.2,
1907.02,1.2,
1907.36,1.2,
1907.69,1.2,
1908.03,1.2,
1908.36,1.2,
1908.7,1.2,
1909.04,1.2,
1909.37,1.2,
1909.7,1.2,
1910.04,1.2,
1910.38,1.2,
1910.71,1.2,
1911.05,1.2,
1911.38,1.2,
1911.72,1.2,
1912.06,1.2,
1912.39,1.2,
1912.72,1.2,
1913.06,1.2,
1913.4,1.2,
1913.73,1.2,
1914.07,1.2,
1914.4,1.2,
1914.74,1.2,
1915.07,1.2,
1915.41,1.2,
1915.74,1.2,
1916.08,1.2,
1916.42,1.2,
1916.75,1.2,
1917.09,1.2,
1917.42,1.2,
1917.76,1.2,
1918.09,1.2,
1918.43,1.2,
1918.76,1.2,
1919.1,1.2,
1919.44,1.2,
1919.77,1.2,
1920.11,1.2,
1920.44,1.2,
1920.78,1.2,
1921.11,1.2,
1921.45,1.2,
1921.78,1.2,
1922.12,1.2,
1922.46,1.2,
1922.79,1.2,
1923.13,1.2,
1923.46,1.2,
1923.8,1.2,
1924.13,1.2,
1924.47,1.2,
1924.8,1.2,
1925.14,1.2,
1925.48,1.2,
1925.81,1.2,
1926.15,1.2,
1926.48,1.2,
1926.82,1.2,
1927.15,1.2,
1927.49,1.2,
1927.82,1.2,
1928.16,1.2,
1928.5,1.2,
1928.83,1.2,
1929.16,1.2,
1929.5,1.2,
1929.84,1.2,
1930.18,1.2,
1930.51,1.2,
1930.85,1.2,
1931.18,1.2,
1931.52,1.2,
1931.85,1.2,
1932.19,1.2,
1932.52,1.2,
1932.86,1.2,
1933.19,1.2,
1933.53,1.2,
1933.86,1.2,
1934.2,1.2,
1934.54,1.2,
1934.87,1.2,
1935.21,1.2,
1935.54,1.2,
1935.88,1.2,
1936.21,1.2,
1936.55,1.2,
1936.88,1.2,
1937.21,1.2,
1937.55,1.2,
1937.88,1.2,
1938.22,1.2,
1938.55,1.2,
1938.89,1.2,
1939.22,1.2,
1939.56,1.2,
1939.89,1.2,
1940.23,1.2,
1940.56,1.2,
1940.89,1.2,
1941.23,1.2,
1941.57,1.2,
1941.9,1.2,
1942.23,1.2,
1942.57,1.2,
1942.91,1.2,
1943.24,1.2,
1943.58,1.2,
1943.91,1.2,
1944.25,1.2,
1944.59,1.2,
1944.92,1.2,
1945.26,1.2,
1945.59,1.2,
1945.93,1.2,
1946.26,1.2,
1946.59,1.2,
1946.93,1.2,
1947.27,1.2,
1947.6,1.2,
1947.94,1.2,
1948.27,1.2,
1948.61,1.2,
1948.94,1.2,
1949.28,1.2,
1949.61,1.2,
1949.95,1.2,
1950.28,1.2,
1950.61,1.2,
1950.95,1.2,
1951.29,1.2,
1951.62,1.2,
1951.95,1.2,
1952.29,1.2,
1952.63,1.2,
1952.96,1.2,
1953.29,1.2,
1953.63,1.2,
1953.97,1.2,
1954.3,1.2,
1954.63,1.2,
1954.97,1.2,
1955.31,1.2,
1955.64,1.2,
1955.98,1.2,
1956.31,1.2,
1956.65,1.2,
1956.98,1.2,
1957.31,1.2,
1957.65,1.2,
1957.99,1.2,
1958.32,1.2,
1958.65,1.2,
1958.99,1.2,
1959.33,1.2,
1959.66,1.2,
1959.99,1.2,
1960.33,1.2,
1960.66,1.2,
1961.0,1.2,
1961.33,1.2,
1961.67,1.2,
1962.01,1.2,
1962.34,1.2,
1962.67,1.2,
1963.01,1.2,
1963.35,1.2,
1963.68,1.2,
1964.01,1.2,
1964.35,1.2,
1964.69,1.2,
1965.03,1.2,
1965.36,1.2,
1965.69,1.2,
1966.03,1.2,
1966.36,1.2,
1966.7,1.2,
1967.03,1.2,
1967.37,1.2,
1967.7,1.2,
1968.04,1.2,
1968.37,1.2,
1968.71,1.2,
1969.04,1.2,
1969.38,1.2,
