time+,virt,%cpu,total-runtime
1951.95,1.584,12.5,
1952.29,1.584,12.5,
1952.62,1.584,12.5,
1952.96,1.584,12.5,
1953.3,1.584,13.8,
1953.63,1.584,12.5,
1953.96,1.584,12.5,
1954.3,1.584,12.5,
1954.63,1.584,12.5,
1954.97,1.584,12.5,
1955.3,1.584,12.5,
1955.64,1.584,12.5,
1955.97,1.584,12.5,
1956.31,1.584,12.5,
1956.64,1.584,12.5,
1956.98,1.584,12.5,
1957.31,1.584,12.5,
1957.65,1.584,12.5,
1957.98,1.584,12.5,
1958.32,1.584,13.8,
1958.65,1.584,12.5,
1958.99,1.584,12.5,
1959.32,1.584,12.5,
1959.65,1.584,12.5,
1959.99,1.584,12.5,
1960.33,1.584,12.5,
1960.66,1.584,12.5,
1960.99,1.584,12.5,
1961.33,1.584,12.5,
1961.67,1.584,12.5,
1962.0,1.584,12.5,
1962.34,1.584,12.5,
1962.68,1.584,13.8,
1963.01,1.584,12.5,
1963.35,1.584,12.5,
1963.68,1.584,12.5,
1964.01,1.584,12.5,
1964.35,1.584,12.5,
1964.69,1.584,12.5,
1965.02,1.584,12.5,
1965.35,1.584,12.5,
1965.69,1.584,12.5,
1966.03,1.584,12.5,
1966.36,1.584,12.5,
1966.69,1.584,12.5,
1967.03,1.584,12.5,
1967.37,1.584,12.5,
1967.71,1.584,12.5,
1968.04,1.584,12.5,
1968.37,1.584,12.5,
1968.71,1.584,12.5,
1969.05,1.584,12.5,
1969.38,1.584,12.5,
1969.72,1.584,13.8,
1970.05,1.584,12.5,
1970.39,1.584,12.5,
1970.72,1.584,12.5,
1971.06,1.584,12.5,
1971.39,1.584,12.5,
1971.73,1.584,12.5,
1972.06,1.584,12.5,
1972.41,1.584,12.5,
1972.74,1.584,12.5,
1973.07,1.584,12.5,
1973.41,1.584,12.5,
1973.75,1.584,12.5,
1974.08,1.584,12.5,
1974.41,1.584,12.5,
1974.75,1.584,12.5,
1975.09,1.584,13.8,
1975.42,1.584,12.5,
1975.75,1.584,12.5,
1976.09,1.584,12.5,
1976.42,1.584,12.5,
1976.76,1.584,12.5,
1977.09,1.584,12.5,
1977.43,1.584,11.4,
1977.76,1.584,12.5,
1978.1,1.584,11.4,
1978.43,1.584,12.5,
1978.77,1.584,12.5,
1979.1,1.584,12.5,
1979.44,1.584,12.5,
1979.77,1.584,12.5,
1980.11,1.584,12.5,
1980.44,1.584,12.5,
1980.78,1.584,12.5,
1981.12,1.584,11.4,
1981.45,1.584,12.5,
1981.79,1.584,12.5,
1982.12,1.584,12.5,
1982.46,1.584,12.5,
1982.79,1.584,12.5,
1983.13,1.584,12.5,
1983.46,1.584,12.5,
1983.8,1.584,12.5,
1984.13,1.584,12.5,
1984.47,1.584,11.4,
1984.8,1.584,12.5,
1985.14,1.584,12.5,
1985.47,1.584,12.5,
1985.81,1.584,12.5,
1986.15,1.584,12.5,
1986.48,1.584,12.5,
1986.82,1.584,12.5,
1987.15,1.584,12.5,
1987.49,1.584,12.5,
1987.82,1.584,12.5,
1988.16,1.584,12.5,
1988.49,1.584,12.5,
1988.83,1.584,12.5,
1989.16,1.584,12.5,
1989.5,1.584,12.5,
1989.83,1.584,12.5,
1990.17,1.584,12.5,
1990.5,1.584,12.5,
1990.84,1.584,12.5,
1991.18,1.584,12.5,
1991.51,1.584,12.5,
1991.85,1.584,12.5,
1992.18,1.584,12.5,
1992.52,1.584,12.5,
1992.85,1.582,12.5,
1993.19,1.582,12.5,
1993.52,1.582,12.5,
1993.86,1.582,12.5,
1994.19,1.582,12.5,
1994.53,1.582,12.5,
1994.86,1.582,12.5,
1995.2,1.582,13.8,
1995.53,1.582,12.5,
1995.87,1.582,11.4,
1996.2,1.582,12.5,
1996.54,1.582,12.5,
1996.87,1.582,12.5,
1997.21,1.582,12.5,
1997.54,1.582,12.5,
1997.88,1.582,11.4,
1998.21,1.582,12.5,
1998.55,1.582,12.5,
1998.88,1.582,12.5,
1999.22,1.582,12.5,
1999.55,1.582,12.5,
1999.89,1.582,12.5,
2000.23,1.582,12.5,
2000.56,1.582,12.5,
2000.89,1.582,12.5,
2001.23,1.582,12.5,
2001.57,1.582,12.5,
2001.9,1.582,12.5,
2002.24,1.582,12.5,
2002.57,1.582,12.5,
2002.91,1.582,12.5,
2003.24,1.582,12.5,
2003.58,1.582,12.5,
2003.91,1.582,12.5,
2004.25,1.582,12.5,
2004.59,1.582,12.5,
2004.92,1.582,12.5,
2005.26,1.582,12.5,
2005.59,1.582,12.5,
2005.93,1.582,12.5,
2006.26,1.582,12.5,
2006.6,1.582,12.5,
2006.93,1.582,12.5,
2007.27,1.582,12.5,
2007.61,1.582,12.5,
2007.94,1.582,12.5,
2008.28,1.582,13.8,
2008.61,1.582,12.5,
2008.94,1.582,12.5,
2009.28,1.582,12.5,
2009.62,1.582,12.5,
2009.96,1.582,12.5,
2010.29,1.582,12.5,
2010.63,1.582,12.5,
2010.97,1.582,12.5,
2011.3,1.582,12.5,
2011.64,1.582,12.5,
2011.98,1.582,12.5,
2012.31,1.582,12.5,
2012.65,1.582,12.5,
2012.98,1.582,12.5,
2013.32,1.582,12.5,
2013.66,1.582,12.5,
2013.99,1.582,12.5,
2014.33,1.582,12.5,
2014.66,1.582,12.5,
2015.0,1.582,12.5,
2015.33,1.582,12.5,
2015.67,1.582,12.5,
2016.0,1.582,12.5,
2016.34,1.582,12.5,
2016.68,1.582,12.5,
2017.01,1.582,12.5,
2017.35,1.582,12.5,
2017.68,1.582,12.5,
2018.02,1.582,12.5,
2018.36,1.582,12.5,
2018.69,1.582,12.5,
2019.03,1.582,13.8,
2019.36,1.582,12.5,
2019.7,1.582,12.5,
2020.03,1.582,12.5,
2020.37,1.582,12.5,
2020.7,1.582,12.5,
2021.04,1.582,12.5,
2021.38,1.582,12.5,
2021.71,1.582,12.5,
2022.05,1.582,12.5,
2022.38,1.582,12.5,
2022.72,1.582,12.5,
2023.05,1.582,12.5,
2023.39,1.582,12.5,
2023.72,1.582,12.5,
2024.06,1.582,12.5,
2024.4,1.582,12.5,
2024.73,1.582,12.5,
2025.07,1.582,12.5,
2025.4,1.582,12.5,
2025.74,1.582,12.5,
2026.08,1.582,12.5,
2026.42,1.582,12.5,
2026.75,1.582,12.5,
2027.08,1.582,12.5,
2027.42,1.582,12.5,
2027.76,1.582,12.5,
2028.09,1.582,12.5,
2028.43,1.582,12.5,
2028.76,1.582,12.5,
2029.1,1.582,12.5,
2029.44,1.582,13.8,
2029.77,1.582,12.5,
2030.1,1.582,12.5,
2030.44,1.582,12.5,
2030.78,1.582,13.8,
2031.11,1.582,12.5,
2031.44,1.582,12.5,
2031.78,1.582,12.5,
2032.12,1.582,12.5,
2032.45,1.582,12.5,
2032.78,1.582,12.5,
2033.12,1.582,12.5,
2033.46,1.582,12.5,
2033.79,1.582,12.5,
2034.12,1.582,12.5,
2034.46,1.582,12.5,
2034.79,1.582,12.5,
2035.13,1.582,12.5,
2035.46,1.582,12.5,
2035.8,1.582,12.5,
2036.13,1.582,12.5,
2036.47,1.582,12.5,
2036.8,1.582,12.5,
2037.14,1.582,12.5,
2037.47,1.582,12.5,
2037.81,1.582,12.5,
2038.14,1.582,12.5,
2038.48,1.582,12.5,
2038.81,1.582,12.5,
2039.15,1.582,12.5,
2039.48,1.582,12.5,
2039.82,1.582,12.5,
2040.15,1.582,12.5,
2040.49,1.582,12.5,
2040.82,1.582,12.5,
2041.16,1.582,12.5,
2041.49,1.582,12.5,
2041.83,1.582,12.5,
2042.16,1.582,12.5,
2042.5,1.582,12.5,
2042.83,1.582,12.5,
2043.17,1.582,13.8,
2043.5,1.582,12.5,
2043.84,1.582,12.5,
2044.17,1.582,12.5,
2044.5,1.582,12.5,
2044.84,1.582,12.5,
2045.18,1.582,12.5,
2045.51,1.582,12.5,
2045.85,1.582,12.5,
2046.18,1.582,12.5,
2046.52,1.582,12.5,
2046.86,1.582,12.5,
2047.19,1.582,12.5,
2047.53,1.582,12.5,
2047.86,1.582,12.5,
2048.2,1.582,12.5,
2048.53,1.582,12.5,
2048.87,1.582,12.5,
2049.2,1.582,12.5,
2049.54,1.582,12.5,
2049.87,1.582,12.5,
2050.21,1.582,12.5,
2050.54,1.582,12.5,
2050.88,1.582,12.5,
2051.21,1.582,12.5,
2051.55,1.582,12.5,
2051.88,1.582,12.5,
2052.22,1.582,12.5,
2052.56,1.582,12.5,
2052.89,1.582,12.5,
2053.23,1.582,12.5,
2053.56,1.582,12.5,
2053.9,1.582,12.5,
2054.23,1.582,12.5,
2054.57,1.582,12.5,
2054.9,1.582,12.5,
2055.24,1.582,11.4,
2055.57,1.582,12.5,
2055.9,1.582,12.5,
2056.24,1.582,12.5,
2056.58,1.582,12.5,
2056.91,1.582,12.5,
2057.24,1.582,12.5,
2057.58,1.582,12.5,
2057.92,1.582,12.5,
2058.26,1.582,13.8,
2058.59,1.582,12.5,
2058.92,1.582,12.5,
2059.26,1.582,12.5,
2059.59,1.582,12.5,
2059.93,1.582,12.5,
2060.26,1.582,12.5,
2060.6,1.582,12.5,
2060.93,1.582,12.5,
2061.27,1.582,12.5,
2061.6,1.582,12.5,
2061.94,1.582,12.5,
2062.27,1.582,12.5,
2062.61,1.582,12.5,
2062.95,1.582,12.5,
2063.28,1.582,12.5,
2063.62,1.582,12.5,
2063.95,1.582,12.5,
2064.29,1.582,12.5,
2064.62,1.582,12.5,
2064.96,1.582,12.5,
2065.29,1.582,12.5,
2065.63,1.582,12.5,
2065.96,1.582,12.5,
2066.29,1.582,12.5,
2066.63,1.582,12.5,
2066.97,1.582,12.5,
2067.3,1.582,12.5,
2067.63,1.582,12.5,
2067.97,1.582,12.5,
2068.31,1.582,12.5,
2068.64,1.582,12.5,
2068.97,1.582,12.5,
2069.31,1.582,12.5,
2069.65,1.582,12.5,
2069.98,1.582,12.5,
2070.32,1.582,12.5,
2070.65,1.582,12.5,
2070.99,1.582,12.5,
2071.33,1.582,12.5,
2071.66,1.582,12.5,
2072.0,1.582,12.5,
2072.33,1.582,12.5,
2072.67,1.582,12.5,
2073.0,1.582,12.5,
2073.34,1.582,12.5,
2073.67,1.582,11.4,
2074.01,1.582,12.5,
2074.35,1.582,12.5,
2074.68,1.582,12.5,
2075.02,1.582,13.8,
2075.35,1.582,12.5,
2075.69,1.582,12.5,
2076.03,1.582,12.5,
2076.36,1.582,12.5,
2076.7,1.582,12.5,
2077.03,1.582,12.5,
2077.37,1.582,12.5,
2077.71,1.582,12.5,
2078.04,1.582,12.5,
2078.37,1.582,12.5,
2078.71,1.582,12.5,
2079.05,1.582,12.5,
2079.38,1.582,12.5,
2079.72,1.582,12.5,
2080.05,1.582,12.5,
2080.39,1.582,12.5,
2080.72,1.582,12.5,
2081.06,1.582,12.5,
2081.39,1.582,12.5,
2081.73,1.582,12.5,
2082.07,1.582,12.5,
2082.4,1.582,12.5,
2082.73,1.582,12.5,
2083.07,1.582,12.5,
2083.41,1.582,12.5,
2083.74,1.582,12.5,
2084.08,1.582,12.5,
2084.41,1.582,12.5,
2084.75,1.582,12.5,
2085.09,1.582,13.8,
2085.42,1.582,12.5,
2085.75,1.582,12.5,
2086.09,1.582,12.5,
2086.43,1.582,12.5,
2086.76,1.582,12.5,
2087.09,1.582,12.5,
2087.43,1.582,12.5,
2087.77,1.582,12.5,
2088.1,1.582,12.5,
2088.44,1.582,12.5,
2088.77,1.582,12.5,
2089.11,1.582,12.5,
2089.44,1.582,12.5,
2089.78,1.582,12.5,
2090.11,1.582,12.5,
2090.45,1.582,12.5,
2090.79,1.582,12.5,
2091.13,1.582,12.5,
2091.46,1.582,12.5,
2091.8,1.582,12.5,
2092.13,1.582,12.5,
2092.47,1.582,12.5,
2092.81,1.582,12.5,
2093.14,1.582,12.5,
2093.47,1.582,12.5,
2093.81,1.582,12.5,
2094.15,1.582,12.5,
2094.48,1.582,12.5,
2094.82,1.582,12.5,
2095.15,1.582,12.5,
2095.49,1.582,12.5,
2095.82,1.582,12.5,
2096.16,1.582,12.5,
2096.49,1.582,11.4,
2096.83,1.582,12.5,
2097.17,1.582,12.5,
2097.5,1.582,12.5,
2097.84,1.582,12.5,
2098.17,1.582,11.4,
2098.51,1.582,12.5,
2098.85,1.582,12.5,
2099.18,1.582,12.5,
2099.52,1.582,13.8,
2099.85,1.582,12.5,
2100.19,1.582,12.5,
2100.52,1.582,12.5,
2100.86,1.582,12.5,
2101.19,1.582,12.5,
2101.53,1.582,12.5,
2101.87,1.582,12.5,
2102.2,1.582,12.5,
2102.53,1.582,12.5,
2102.87,1.582,12.5,
2103.21,1.582,12.5,
2103.54,1.582,12.5,
2103.88,1.582,12.5,
2104.21,1.582,12.5,
2104.55,1.582,12.5,
2104.88,1.582,11.4,
2105.22,1.582,12.5,
2105.56,1.582,12.5,
2105.89,1.582,12.5,
2106.23,1.582,12.5,
2106.56,1.582,12.5,
2106.9,1.582,12.5,
2107.23,1.582,12.5,
2107.57,1.582,12.5,
2107.9,1.582,12.5,
2108.23,1.582,12.5,
2108.57,1.582,12.5,
2108.91,1.582,12.5,
2109.24,1.582,12.5,
2109.57,1.582,12.5,
2109.91,1.582,12.5,
2110.24,1.582,12.5,
2110.58,1.582,12.5,
2110.92,1.582,12.5,
2111.25,1.582,12.5,
2111.59,1.582,12.5,
2111.92,1.582,12.5,
2112.26,1.582,13.8,
2112.59,1.582,12.5,
2112.93,1.582,12.5,
2113.26,1.582,12.5,
2113.6,1.582,12.5,
2113.93,1.582,12.5,
2114.27,1.582,12.5,
2114.6,1.582,12.5,
2114.94,1.582,12.5,
2115.27,1.582,12.5,
2115.6,1.582,12.5,
2115.94,1.582,12.5,
2116.28,1.582,12.5,
2116.61,1.582,12.5,
2116.94,1.582,12.5,
2117.28,1.582,12.5,
2117.62,1.582,12.5,
2117.95,1.582,12.5,
2118.29,1.582,12.5,
2118.62,1.582,12.5,
2118.96,1.582,12.5,
2119.29,1.582,12.5,
2119.63,1.582,12.5,
2119.96,1.582,12.5,
2120.3,1.582,12.5,
2120.63,1.582,12.5,
2120.98,1.582,12.5,
2121.31,1.582,12.5,
2121.64,1.582,12.5,
2121.98,1.582,12.5,
2122.32,1.582,12.5,
2122.65,1.582,12.5,
2122.98,1.582,12.5,
2123.32,1.582,12.5,
2123.66,1.582,12.5,
2123.99,1.582,12.5,
2124.32,1.582,12.5,
2124.66,1.582,12.5,
2125.0,1.582,12.5,
2125.33,1.582,12.5,
2125.66,1.582,12.5,
2126.0,1.582,12.5,
2126.34,1.582,12.5,
2126.67,1.582,12.5,
2127.0,1.582,12.5,
2127.34,1.582,12.5,
2127.68,1.582,12.5,
2128.01,1.582,12.5,
2128.35,1.582,12.5,
2128.68,1.582,12.5,
2129.02,1.582,12.5,
2129.35,1.582,12.5,
2129.69,1.582,12.5,
2130.02,1.582,12.5,
2130.36,1.582,12.5,
2130.7,1.582,12.5,
2131.03,1.582,11.4,
2131.37,1.582,12.5,
2131.7,1.582,12.5,
2132.04,1.582,12.5,
2132.38,1.582,12.5,
2132.72,1.582,12.5,
2133.05,1.584,12.5,
2133.39,1.584,12.5,
2133.72,1.584,12.5,
2134.06,1.584,12.5,
2134.39,1.544,12.5,
2134.73,1.544,12.5,
2135.06,1.544,12.5,
2135.4,1.544,12.5,
2135.73,1.544,12.5,
2136.08,1.544,13.8,
2136.41,1.544,12.5,
2136.74,1.544,12.5,
2137.08,1.544,12.5,
2137.42,1.544,12.5,
2137.75,1.544,12.5,
2138.09,1.544,12.5,
2138.42,1.544,12.5,
2138.76,1.544,12.5,
2139.1,1.544,12.5,
2139.43,1.544,12.5,
2139.77,1.544,12.5,
2140.1,1.544,12.5,
2140.44,1.544,12.5,
2140.78,1.544,13.8,
2141.12,1.544,12.5,
2141.45,1.544,12.5,
2141.79,1.544,12.5,
2142.12,1.544,12.5,
2142.46,1.544,12.5,
2142.79,1.544,12.5,
2143.13,1.544,12.5,
2143.46,1.544,12.5,
2143.8,1.544,12.5,
2144.14,1.544,12.5,
2144.47,1.544,12.5,
2144.81,1.544,13.8,
2145.14,1.544,12.5,
2145.48,1.544,12.5,
2145.81,1.544,12.5,
2146.15,1.544,12.5,
2146.49,1.544,12.5,
2146.82,1.544,12.5,
2147.16,1.544,12.5,
2147.5,1.544,12.5,
2147.83,1.544,12.5,
2148.17,1.544,12.5,
2148.5,1.544,12.5,
2148.84,1.544,12.5,
2149.18,1.544,12.5,
2149.51,1.544,12.5,
2149.85,1.544,12.5,
2150.18,1.544,12.5,
2150.51,1.544,12.5,
2150.85,1.544,12.5,
2151.19,1.544,12.5,
2151.53,1.544,13.8,
2151.86,1.544,11.4,
2152.19,1.544,12.5,
2152.53,1.544,12.5,
2152.87,1.544,12.5,
2153.2,1.544,12.5,
2153.54,1.544,12.5,
2153.87,1.544,12.5,
2154.21,1.544,12.5,
2154.54,1.544,12.5,
2154.88,1.544,12.5,
2155.21,1.544,12.5,
2155.55,1.544,11.4,
2155.89,1.544,12.5,
2156.22,1.544,12.5,
2156.56,1.544,12.5,
2156.89,1.544,12.5,
2157.23,1.544,12.5,
2157.56,1.544,12.5,
2157.9,1.544,12.5,
2158.23,1.544,12.5,
2158.57,1.544,12.5,
2158.91,1.544,12.5,
2159.24,1.544,11.4,
2159.57,1.544,12.5,
2159.91,1.544,12.5,
2160.25,1.544,12.5,
2160.58,1.544,12.5,
2160.92,1.544,12.5,
2161.25,1.544,12.5,
2161.59,1.544,12.5,
2161.93,1.544,13.8,
2162.26,1.544,12.5,
2162.59,1.544,12.5,
2162.93,1.544,11.4,
2163.27,1.544,12.5,
2163.6,1.544,12.5,
2163.94,1.544,12.5,
2164.27,1.544,12.5,
2164.61,1.544,12.5,
2164.94,1.544,12.5,
2165.28,1.544,12.5,
2165.61,1.544,12.5,
2165.95,1.544,12.5,
2166.29,1.544,12.5,
2166.63,1.544,12.5,
2166.96,1.544,12.5,
2167.3,1.544,12.5,
2167.63,1.544,12.5,
2167.97,1.544,11.4,
2168.31,1.544,12.5,
2168.64,1.544,12.5,
2168.98,1.544,12.5,
2169.31,1.544,12.5,
2169.65,1.544,12.5,
2169.99,1.544,12.5,
2170.32,1.544,11.4,
2170.66,1.544,12.5,
2171.0,1.544,12.5,
2171.33,1.544,12.5,
2171.67,1.544,12.5,
2172.01,1.544,12.5,
2172.34,1.544,12.5,
2172.68,1.544,12.5,
2173.01,1.544,12.5,
2173.35,1.544,12.5,
2173.68,1.544,12.5,
2174.02,1.544,12.5,
2174.35,1.544,12.5,
2174.69,1.544,12.5,
2175.03,1.544,12.5,
2175.36,1.544,12.5,
2175.69,1.544,12.5,
2176.04,1.544,12.5,
2176.37,1.544,12.5,
2176.71,1.544,12.5,
2177.04,1.544,12.5,
2177.38,1.544,11.4,
2177.71,1.544,12.5,
2178.05,1.544,12.5,
2178.39,1.544,12.5,
2178.72,1.544,12.5,
2179.06,1.544,12.5,
2179.39,1.544,12.5,
2179.73,1.544,11.4,
2180.07,1.544,12.5,
2180.4,1.544,12.5,
2180.74,1.544,13.8,
2181.07,1.544,12.5,
2181.41,1.544,12.5,
2181.75,1.544,13.8,
2182.08,1.544,12.5,
2182.41,1.544,12.5,
2182.75,1.544,12.5,
2183.09,1.544,12.5,
2183.42,1.544,12.5,
2183.76,1.544,12.5,
2184.09,1.544,12.5,
2184.43,1.544,12.5,
2184.76,1.544,12.5,
2185.1,1.544,11.4,
2185.43,1.544,12.5,
2185.77,1.544,12.5,
2186.1,1.544,12.5,
2186.44,1.544,12.5,
2186.78,1.544,12.5,
2187.11,1.544,12.5,
2187.45,1.544,12.5,
2187.78,1.544,12.5,
2188.12,1.544,12.5,
2188.45,1.544,12.5,
2188.79,1.544,12.5,
2189.12,1.544,12.5,
2189.46,1.544,12.5,
2189.79,1.544,12.5,
2190.13,1.544,12.5,
2190.46,1.544,12.5,
2190.8,1.544,12.5,
2191.14,1.544,12.5,
2191.47,1.544,12.5,
2191.8,1.544,12.5,
2192.14,1.544,12.5,
2192.48,1.544,12.5,
2192.81,1.544,12.5,
2193.14,1.544,12.5,
2193.48,1.544,12.5,
2193.82,1.544,12.5,
2194.15,1.544,12.5,
2194.48,1.544,12.5,
2194.82,1.544,12.5,
2195.16,1.544,12.5,
2195.49,1.544,12.5,
2195.82,1.544,12.5,
2196.16,1.544,12.5,
2196.5,1.544,12.5,
2196.84,1.544,12.5,
2197.17,1.544,12.5,
2197.5,1.544,12.5,
2197.84,1.544,12.5,
2198.17,1.544,12.5,
2198.51,1.544,12.5,
2198.84,1.544,12.5,
2199.18,1.544,12.5,
2199.51,1.544,12.5,
2199.85,1.544,11.4,
2200.18,1.544,12.5,
2200.52,1.544,12.5,
2200.85,1.544,12.5,
2201.19,1.544,12.5,
2201.53,1.544,12.5,
2201.86,1.544,12.5,
2202.2,1.544,12.5,
2202.54,1.544,13.8,
2202.87,1.544,12.5,
2203.2,1.544,12.5,
2203.54,1.544,12.5,
2203.87,1.544,12.5,
2204.21,1.544,12.5,
2204.55,1.544,13.8,
2204.88,1.544,12.5,
2205.22,1.544,12.5,
2205.55,1.544,12.5,
2205.88,1.544,12.5,
2206.23,1.544,13.8,
2206.56,1.544,12.5,
2206.9,1.544,12.5,
2207.23,1.544,12.5,
2207.56,1.544,12.5,
2207.9,1.544,12.5,
2208.24,1.544,12.5,
2208.57,1.544,12.5,
2208.9,1.544,12.5,
2209.24,1.544,12.5,
2209.58,1.544,12.5,
2209.91,1.544,12.5,
2210.24,1.544,12.5,
2210.58,1.544,12.5,
2210.92,1.544,12.5,
2211.26,1.544,12.5,
2211.59,1.544,12.5,
2211.93,1.544,12.5,
2212.26,1.544,12.5,
2212.6,1.544,12.5,
2212.93,1.544,12.5,
2213.27,1.544,11.4,
2213.6,1.544,12.5,
2213.94,1.544,11.4,
2214.27,1.544,12.5,
2214.61,1.544,11.4,
2214.94,1.544,12.5,
2215.28,1.544,11.4,
2215.61,1.544,12.5,
2215.95,1.544,12.5,
2216.28,1.544,12.5,
2216.62,1.544,12.5,
2216.96,1.544,12.5,
2217.29,1.544,12.5,
2217.62,1.544,12.5,
2217.96,1.544,12.5,
2218.3,1.544,12.5,
2218.63,1.544,12.5,
2218.96,1.544,12.5,
2219.3,1.544,12.5,
2219.64,1.544,12.5,
2219.97,1.544,12.5,
2220.3,1.544,12.5,
2220.64,1.544,12.5,
2220.98,1.544,13.8,
2221.31,1.544,12.5,
2221.64,1.544,12.5,
2221.98,1.544,12.5,
2222.31,1.544,12.5,
2222.65,1.544,12.5,
2222.98,1.544,12.5,
2223.32,1.544,11.4,
2223.65,1.544,12.5,
2223.99,1.544,11.4,
2224.32,1.544,12.5,
2224.66,1.544,11.4,
2224.99,1.544,12.5,
2225.33,1.544,12.5,
2225.66,1.544,12.5,
2226.0,1.544,12.5,
2226.34,1.544,12.5,
2226.67,1.544,12.5,
2227.01,1.544,12.5,
2227.34,1.544,12.5,
2227.68,1.544,12.5,
2228.01,1.544,12.5,
2228.35,1.544,12.5,
2228.68,1.544,12.5,
2229.02,1.544,12.5,
2229.35,1.544,12.5,
2229.69,1.544,12.5,
2230.02,1.544,12.5,
2230.36,1.544,12.5,
2230.69,1.544,12.5,
2231.04,1.544,13.8,
2231.37,1.544,12.5,
2231.7,1.544,12.5,
2232.04,1.544,12.5,
2232.37,1.544,12.5,
2232.71,1.544,11.4,
2233.04,1.544,12.5,
2233.38,1.544,12.5,
2233.71,1.544,12.5,
2234.05,1.544,12.5,
2234.38,1.544,12.5,
2234.72,1.544,12.5,
2235.05,1.544,12.5,
2235.39,1.544,12.5,
2235.72,1.544,12.5,
2236.06,1.544,12.5,
2236.39,1.544,12.5,
2236.73,1.544,12.5,
2237.06,1.544,12.5,
2237.4,1.544,12.5,
2237.73,1.544,12.5,
2238.07,1.544,13.8,
2238.4,1.544,12.5,
2238.73,1.544,12.5,
2239.07,1.544,12.5,
2239.41,1.544,12.5,
2239.74,1.544,12.5,
2240.08,1.544,12.5,
2240.41,1.544,12.5,
2240.75,1.544,12.5,
2241.08,1.544,12.5,
2241.42,1.544,12.5,
2241.75,1.544,12.5,
2242.09,1.544,12.5,
2242.42,1.544,12.5,
2242.76,1.544,12.5,
2243.09,1.544,12.5,
2243.43,1.544,12.5,
2243.76,1.544,12.5,
2244.1,1.544,12.5,
2244.44,1.544,12.5,
2244.77,1.544,12.5,
2245.11,1.544,12.5,
2245.44,1.544,12.5,
2245.78,1.544,12.5,
2246.11,1.544,12.5,
2246.45,1.544,12.5,
2246.78,1.544,12.5,
2247.12,1.544,12.5,
2247.45,1.544,12.5,
2247.79,1.544,12.5,
2248.12,1.544,12.5,
2248.46,1.544,12.5,
2248.79,1.544,12.5,
2249.13,1.544,12.5,
2249.46,1.544,12.5,
2249.8,1.544,13.8,
2250.13,1.544,12.5,
2250.47,1.544,12.5,
2250.8,1.544,12.5,
2251.14,1.544,12.5,
2251.47,1.544,12.5,
2251.81,1.544,11.4,
2252.14,1.544,12.5,
2252.48,1.544,12.5,
2252.81,1.544,12.5,
2253.15,1.544,12.5,
2253.48,1.544,12.5,
2253.82,1.544,12.5,
2254.15,1.544,12.5,
2254.49,1.544,12.5,
2254.82,1.544,12.5,
2255.16,1.544,12.5,
2255.49,1.544,12.5,
2255.83,1.544,11.4,
2256.17,1.544,12.5,
2256.5,1.544,12.5,
2256.84,1.544,12.5,
2257.17,1.544,12.5,
2257.51,1.544,11.4,
2257.84,1.544,12.5,
2258.17,1.544,12.5,
2258.51,1.544,12.5,
2258.85,1.544,12.5,
2259.18,1.544,12.5,
2259.51,1.544,12.5,
2259.85,1.544,12.5,
2260.19,1.544,13.8,
2260.52,1.544,12.5,
2260.85,1.544,12.5,
2261.19,1.544,12.5,
2261.53,1.544,12.5,
2261.87,1.544,12.5,
2262.2,1.544,12.5,
2262.53,1.544,12.5,
2262.87,1.544,12.5,
2263.21,1.544,12.5,
2263.54,1.544,12.5,
2263.88,1.544,12.5,
2264.21,1.544,12.5,
2264.55,1.544,12.5,
2264.88,1.544,12.5,
2265.22,1.544,12.5,
2265.55,1.544,12.5,
2265.89,1.544,12.5,
2266.23,1.544,12.5,
2266.56,1.544,12.5,
2266.9,1.544,12.5,
2267.23,1.544,12.5,
2267.57,1.544,12.5,
2267.91,1.544,12.5,
2268.24,1.544,12.5,
2268.58,1.544,12.5,
2268.91,1.544,12.5,
2269.25,1.544,12.5,
2269.58,1.544,12.5,
2269.92,1.544,12.5,
2270.25,1.544,12.5,
2270.59,1.544,12.5,
2270.93,1.544,12.5,
2271.27,1.544,11.4,
2271.6,1.544,12.5,
2271.94,1.544,12.5,
2272.27,1.544,12.5,
2272.61,1.544,12.5,
2272.95,1.544,13.8,
2273.28,1.544,12.5,
2273.61,1.544,12.5,
2273.95,1.544,12.5,
2274.29,1.544,12.5,
2274.62,1.544,12.5,
2274.96,1.544,12.5,
2275.29,1.544,12.5,
2275.63,1.544,12.5,
2275.97,1.544,12.5,
2276.3,1.544,12.5,
2276.64,1.544,12.5,
2276.97,1.544,12.5,
2277.31,1.544,12.5,
2277.65,1.544,13.8,
2277.98,1.544,12.5,
2278.31,1.544,12.5,
2278.65,1.544,12.5,
2278.99,1.544,12.5,
2279.32,1.544,12.5,
2279.66,1.544,12.5,
2279.99,1.544,12.5,
2280.33,1.544,12.5,
2280.66,1.544,12.5,
2281.0,1.544,12.5,
2281.33,1.544,12.5,
2281.67,1.544,12.5,
2282.01,1.544,12.5,
2282.34,1.544,12.5,
2282.67,1.544,12.5,
2283.01,1.544,12.5,
2283.35,1.544,12.5,
2283.68,1.544,12.5,
2284.02,1.544,12.5,
2284.35,1.544,12.5,
2284.69,1.544,12.5,
2285.03,1.544,12.5,
2285.36,1.544,12.5,
2285.7,1.544,12.5,
2286.03,1.544,12.5,
2286.37,1.544,12.5,
