gridsize vs. memory,,,,,,,,,,,
time+,gs=500,gs=600,gs=700,gs=800,gs=900,gs=1000,gs=1100,gs=1200,gs=1300,gs=1400,gs=1500
562.66,,,,,,,,,,,2.4
562.69,,,,,,,,,,2.1,
562.71,,,,,,,,1.7,,,
562.79,,,0.66,,,,,,,,
562.79,,,,,1.0,,,,,,
562.89,,,,,,1.2,,,,,
562.94,,,,0.835,,,,,,,
562.95,,,,,,,1.4,,,,
562.97,,,,,,,,,1.9,,
562.99,,,,,,,,,,,2.4
563.03,,,,,,,,,,2.1,
563.05,,,,,,,,1.7,,,
563.12,,,0.66,,,,,,,,
563.12,,,,,1.0,,,,,,
563.22,,,,,,1.2,,,,,
563.27,,,,0.835,,,,,,,
563.28,,,,,,,1.4,,,,
563.3,,,,,,,,,1.9,,
563.32,,,,,,,,,,,2.4
563.36,,,,,,,,,,2.1,
563.38,,,,,,,,1.7,,,
563.45,,,,,1.0,,,,,,
563.46,,,0.66,,,,,,,,
563.55,,,,,,1.2,,,,,
563.6,,,,0.835,,,,,,,
563.62,,,,,,,1.4,,,,
563.64,,,,,,,,,1.9,,
563.66,,,,,,,,,,,2.4
563.69,,,,,,,,,,2.1,
563.71,,,,,,,,1.7,,,
563.79,,,0.66,,,,,,,,
563.79,,,,,1.0,,,,,,
563.89,,,,,,1.2,,,,,
563.94,,,,0.835,,,,,,,
563.96,,,,,,,1.4,,,,
563.97,,,,,,,,,1.9,,
563.99,,,,,,,,,,,2.4
564.03,,,,,,,,,,2.1,
564.05,,,,,,,,1.7,,,
564.13,,,0.66,,,,,,,,
564.13,,,,,1.0,,,,,,
564.22,,,,,,1.2,,,,,
564.27,,,,0.835,,,,,,,
564.29,,,,,,,1.4,,,,
564.31,,,,,,,,,1.9,,
564.32,,,,,,,,,,,2.4
564.37,,,,,,,,,,2.1,
564.38,,,,,,,,1.7,,,
564.46,,,0.66,,,,,,,,
564.46,,,,,1.0,,,,,,
564.56,,,,,,1.2,,,,,
564.61,,,,0.835,,,,,,,
564.62,,,,,,,1.4,,,,
564.64,,,,,,,,,1.9,,
564.66,,,,,,,,,,,2.4
564.7,,,,,,,,,,2.1,
564.71,,,,,,,,1.7,,,
564.79,,,,,1.0,,,,,,
564.8,,,0.66,,,,,,,,
564.89,,,,,,1.2,,,,,
564.94,,,,0.835,,,,,,,
564.96,,,,,,,1.4,,,,
564.98,,,,,,,,,1.9,,
564.99,,,,,,,,,,,2.4
565.03,,,,,,,,,,2.1,
565.05,,,,,,,,1.7,,,
565.13,,,0.66,,,,,,,,
565.13,,,,,1.0,,,,,,
565.23,,,,,,1.2,,,,,
565.28,,,,0.835,,,,,,,
565.29,,,,,,,1.4,,,,
565.31,,,,,,,,,1.9,,
565.32,,,,,,,,,,,2.4
565.37,,,,,,,,,,2.1,
565.38,,,,,,,,1.7,,,
565.46,,,0.66,,,,,,,,
565.46,,,,,1.0,,,,,,
565.56,,,,,,1.2,,,,,
565.61,,,,0.835,,,,,,,
565.62,,,,,,,1.4,,,,
565.65,,,,,,,,,1.9,,
565.66,,,,,,,,,,,2.4
565.7,,,,,,,,,,2.1,
565.71,,,,,,,,1.7,,,
565.8,,,0.66,,,,,,,,
565.8,,,,,1.0,,,,,,
565.89,,,,,,1.2,,,,,
565.94,,,,0.835,,,,,,,
565.96,,,,,,,1.4,,,,
565.98,,,,,,,,,1.9,,
565.99,,,,,,,,,,,2.4
566.04,,,,,,,,,,2.1,
566.05,,,,,,,,1.7,,,
566.13,,,0.66,,,,,,,,
566.13,,,,,1.0,,,,,,
566.23,,,,,,1.2,,,,,
566.28,,,,0.835,,,,,,,
566.29,,,,,,,1.4,,,,
566.32,,,,,,,,,1.9,,
566.32,,,,,,,,,,,2.4
566.37,,,,,,,,,,2.1,
566.38,,,,,,,,1.7,,,
566.46,,,0.66,,,,,,,,
566.47,,,,,1.0,,,,,,
566.56,,,,,,1.2,,,,,
566.61,,,,0.835,,,,,,,
566.62,,,,,,,1.4,,,,
566.65,,,,,,,,,1.9,,
566.66,,,,,,,,,,,2.4
566.71,,,,,,,,1.7,,,
566.71,,,,,,,,,,2.1,
566.8,,,0.66,,,,,,,,
566.8,,,,,1.0,,,,,,
566.89,,,,,,1.2,,,,,
566.94,,,,0.835,,,,,,,
566.96,,,,,,,1.4,,,,
566.99,,,,,,,,,1.9,,
566.99,,,,,,,,,,,2.4
567.05,,,,,,,,1.7,,,
567.05,,,,,,,,,,2.1,
567.13,,,0.66,,,,,,,,
567.13,,,,,1.0,,,,,,
567.23,,,,,,1.2,,,,,
567.28,,,,0.835,,,,,,,
567.29,,,,,,,1.4,,,,
567.32,,,,,,,,,1.9,,
567.32,,,,,,,,,,,2.4
567.38,,,,,,,,1.7,,,
567.38,,,,,,,,,,2.1,
567.46,,,0.66,,,,,,,,
567.47,,,,,1.0,,,,,,
567.56,,,,,,1.2,,,,,
567.61,,,,0.835,,,,,,,
567.62,,,,,,,1.4,,,,
567.66,,,,,,,,,1.9,,
567.66,,,,,,,,,,,2.4
567.71,,,,,,,,,,2.1,
567.72,,,,,,,,1.7,,,
567.8,,,0.66,,,,,,,,
567.8,,,,,1.0,,,,,,
567.89,,,,,,1.2,,,,,
567.95,,,,0.835,,,,,,,
567.96,,,,,,,1.4,,,,
567.99,,,,,,,,,1.9,,
567.99,,,,,,,,,,,2.4
568.05,,,,,,,,1.7,,,
568.05,,,,,,,,,,2.1,
568.13,,,0.66,,,,,,,,
568.14,,,,,1.0,,,,,,
568.23,,,,,,1.2,,,,,
568.28,,,,0.835,,,,,,,
568.29,,,,,,,1.4,,,,
568.32,,,,,,,,,1.9,,
568.32,,,,,,,,,,,2.4
568.38,,,,,,,,,,2.1,
568.39,,,,,,,,1.7,,,
568.47,,,0.66,,,,,,,,
568.47,,,,,1.0,,,,,,
568.56,,,,,,1.2,,,,,
568.62,,,,0.835,,,,,,,
568.62,,,,,,,1.4,,,,
568.66,,,,,,,,,1.9,,
568.66,,,,,,,,,,,2.4
568.71,,,,,,,,,,2.1,
568.72,,,,,,,,1.7,,,
568.8,,,0.66,,,,,,,,
568.81,,,,,1.0,,,,,,
568.9,,,,,,1.2,,,,,
568.95,,,,0.835,,,,,,,
568.96,,,,,,,1.4,,,,
568.99,,,,,,,,,,,2.4
569.0,,,,,,,,,1.9,,
569.05,,,,,,,,1.7,,,
569.05,,,,,,,,,,2.1,
569.13,,,0.66,,,,,,,,
569.14,,,,,1.0,,,,,,
569.23,,,,,,1.2,,,,,
569.28,,,,0.835,,,,,,,
569.29,,,,,,,1.4,,,,
569.32,,,,,,,,,,,2.4
569.33,,,,,,,,,1.9,,
569.38,,,,,,,,,,2.1,
569.39,,,,,,,,1.7,,,
569.47,,,0.66,,,,,,,,
569.47,,,,,1.0,,,,,,
569.57,,,,,,1.2,,,,,
569.62,,,,0.835,,,,,,,
569.62,,,,,,,1.4,,,,
569.66,,,,,,,,,1.9,,
569.66,,,,,,,,,,,2.4
569.71,,,,,,,,,,2.1,
569.72,,,,,,,,1.7,,,
569.8,,,0.66,,,,,,,,
569.81,,,,,1.0,,,,,,
569.9,,,,,,1.2,,,,,
569.95,,,,0.835,,,,,,,
569.96,,,,,,,1.4,,,,
569.99,,,,,,,,,,,2.4
570.0,,,,,,,,,1.9,,
570.05,,,,,,,,,,2.1,
570.06,,,,,,,,1.7,,,
570.14,,,0.66,,,,,,,,
570.14,,,,,1.0,,,,,,
570.23,,,,,,1.2,,,,,
570.28,,,,0.835,,,,,,,
570.29,,,,,,,1.4,,,,
570.32,,,,,,,,,,,2.4
570.33,,,,,,,,,1.9,,
570.38,,,,,,,,,,2.1,
570.39,,,,,,,,1.7,,,
570.47,,,0.66,,,,,,,,
570.48,,,,,1.0,,,,,,
570.57,,,,,,1.2,,,,,
570.62,,,,0.835,,,,,,,
570.62,,,,,,,1.4,,,,
570.66,,,,,,,,,,,2.4
570.67,,,,,,,,,1.9,,
570.72,,,,,,,,,,2.1,
570.73,,,,,,,,1.7,,,
570.8,,,0.66,,,,,,,,
570.81,,,,,1.0,,,,,,
570.9,,,,,,1.2,,,,,
570.95,,,,0.835,,,,,,,
570.96,,,,,,,1.4,,,,
570.99,,,,,,,,,,,2.4
571.0,,,,,,,,,1.9,,
571.05,,,,,,,,,,2.1,
571.06,,,,,,,,1.7,,,
571.14,,,0.66,,,,,,,,
571.15,,,,,1.0,,,,,,
571.23,,,,,,1.2,,,,,
571.28,,,,0.835,,,,,,,
571.29,,,,,,,1.4,,,,
571.32,,,,,,,,,,,2.4
571.34,,,,,,,,,1.9,,
571.38,,,,,,,,,,2.1,
571.4,,,,,,,,1.7,,,
571.47,,,0.66,,,,,,,,
571.48,,,,,1.0,,,,,,
571.57,,,,,,1.2,,,,,
571.62,,,,0.835,,,,,,,
571.62,,,,,,,1.4,,,,
571.66,,,,,,,,,,,2.4
571.67,,,,,,,,,1.9,,
571.72,,,,,,,,,,2.1,
571.74,,,,,,,,1.7,,,
571.8,,,0.66,,,,,,,,
571.82,,,,,1.0,,,,,,
571.9,,,,,,1.2,,,,,
571.95,,,,0.835,,,,,,,
571.96,,,,,,,1.4,,,,
571.99,,,,,,,,,,,2.4
572.01,,,,,,,,,1.9,,
572.05,,,,,,,,,,2.1,
572.07,,,,,,,,1.7,,,
572.14,,,0.66,,,,,,,,
572.15,,,,,1.0,,,,,,
572.23,,,,,,1.2,,,,,
572.29,,,,0.835,,,,,,,
572.29,,,,,,,1.4,,,,
572.32,,,,,,,,,,,2.4
572.34,,,,,,,,,1.9,,
572.39,,,,,,,,,,2.1,
572.41,,,,,,,,1.7,,,
572.47,,,0.66,,,,,,,,
572.49,,,,,1.0,,,,,,
572.57,,,,,,1.2,,,,,
572.62,,,,0.835,,,,,,,
572.63,,,,,,,1.4,,,,
572.66,,,,,,,,,,,2.4
572.68,,,,,,,,,1.9,,
572.72,,,,,,,,,,2.1,
572.74,,,,,,,,1.7,,,
572.81,,,0.66,,,,,,,,
572.82,,,,,1.0,,,,,,
572.9,,,,,,1.2,,,,,
572.96,,,,0.835,,,,,,,
572.96,,,,,,,1.4,,,,
572.99,,,,,,,,,,,2.4
573.01,,,,,,,,,1.9,,
573.05,,,,,,,,,,2.1,
573.07,,,,,,,,1.7,,,
573.14,,,0.66,,,,,,,,
573.15,,,,,1.0,,,,,,
573.24,,,,,,1.2,,,,,
573.29,,,,0.835,,,,,,,
573.29,,,,,,,1.4,,,,
573.33,,,,,,,,,,,2.4
573.34,,,,,,,,,1.9,,
573.39,,,,,,,,,,2.1,
573.41,,,,,,,,1.7,,,
573.47,,,0.66,,,,,,,,
573.49,,,,,1.0,,,,,,
573.57,,,,,,1.2,,,,,
573.62,,,,0.835,,,,,,,
573.63,,,,,,,1.4,,,,
573.66,,,,,,,,,,,2.4
573.68,,,,,,,,,1.9,,
573.72,,,,,,,,,,2.1,
573.74,,,,,,,,1.7,,,
573.81,,,0.66,,,,,,,,
573.83,,,,,1.0,,,,,,
573.91,,,,,,1.2,,,,,
573.96,,,,0.835,,,,,,,
573.96,,,,,,,1.4,,,,
574.0,,,,,,,,,,,2.4
574.01,,,,,,,,,1.9,,
574.05,,,,,,,,,,2.1,
574.08,,,,,,,,1.7,,,
574.14,,,0.66,,,,,,,,
574.16,,,,,1.0,,,,,,
574.24,,,,,,1.2,,,,,
574.29,,,,0.835,,,,,,,
574.3,,,,,,,1.4,,,,
574.33,,,,,,,,,,,2.4
574.35,,,,,,,,,1.9,,
574.39,,,,,,,,,,2.1,
574.41,,,,,,,,1.7,,,
574.47,,,0.66,,,,,,,,
574.49,,,,,1.0,,,,,,
574.57,,,,,,1.2,,,,,
574.62,,,,0.835,,,,,,,
574.63,,,,,,,1.4,,,,
574.66,,,,,,,,,,,2.4
574.68,,,,,,,,,1.9,,
574.72,,,,,,,,,,2.1,
574.75,,,,,,,,1.7,,,
574.81,,,0.66,,,,,,,,
574.83,,,,,1.0,,,,,,
574.91,,,,,,1.2,,,,,
574.96,,,,0.835,,,,,,,
574.96,,,,,,,1.4,,,,
575.0,,,,,,,,,,,2.4
575.02,,,,,,,,,1.9,,
575.05,,,,,,,,,,2.1,
575.08,,,,,,,,1.7,,,
575.14,,,0.66,,,,,,,,
575.16,,,,,1.0,,,,,,
575.24,,,,,,1.2,,,,,
575.29,,,,0.835,,,,,,,
575.3,,,,,,,1.4,,,,
575.33,,,,,,,,,,,2.4
575.36,,,,,,,,,1.9,,
575.39,,,,,,,,,,2.1,
575.41,,,,,,,,1.7,,,
575.47,,,0.66,,,,,,,,
575.5,,,,,1.0,,,,,,
575.57,,,,,,1.2,,,,,
575.62,,,,0.835,,,,,,,
575.63,,,,,,,1.4,,,,
575.66,,,,,,,,,,,2.4
575.69,,,,,,,,,1.9,,
575.72,,,,,,,,,,2.1,
575.75,,,,,,,,1.7,,,
575.81,,,0.66,,,,,,,,
575.83,,,,,1.0,,,,,,
575.91,,,,,,1.2,,,,,
575.96,,,,0.835,,,,,,,
575.96,,,,,,,1.4,,,,
576.0,,,,,,,,,,,2.4
576.02,,,,,,,,,1.9,,
576.05,,,,,,,,,,2.1,
576.08,,,,,,,,1.7,,,
576.14,,,0.66,,,,,,,,
576.17,,,,,1.0,,,,,,
576.25,,,,,,1.2,,,,,
576.29,,,,0.835,,,,,,,
576.3,,,,,,,1.4,,,,
576.33,,,,,,,,,,,2.4
576.36,,,,,,,,,1.9,,
576.39,,,,,,,,,,2.1,
576.42,,,,,,,,1.7,,,
576.48,,,0.66,,,,,,,,
576.5,,,,,1.0,,,,,,
576.58,,,,,,1.2,,,,,
576.63,,,,0.835,,,,,,,
576.63,,,,,,,1.4,,,,
576.66,,,,,,,,,,,2.4
576.69,,,,,,,,,1.9,,
576.72,,,,,,,,,,2.1,
576.75,,,,,,,,1.7,,,
576.81,,,0.66,,,,,,,,
576.83,,,,,1.0,,,,,,
576.91,,,,,,1.2,,,,,
576.96,,,,0.835,,,,,,,
576.96,,,,,,,1.4,,,,
577.0,,,,,,,,,,,2.4
577.03,,,,,,,,,1.9,,
577.05,,,,,,,,,,2.1,
577.09,,,,,,,,1.7,,,
577.15,,,0.66,,,,,,,,
577.17,,,,,1.0,,,,,,
577.25,,,,,,1.2,,,,,
577.3,,,,0.835,,,,,,,
577.3,,,,,,,1.4,,,,
577.33,,,,,,,,,,,2.4
577.36,,,,,,,,,1.9,,
577.39,,,,,,,,,,2.1,
577.42,,,,,,,,1.7,,,
577.48,,,0.66,,,,,,,,
577.5,,,,,1.0,,,,,,
577.58,,,,,,1.2,,,,,
577.63,,,,0.835,,,,,,,
577.64,,,,,,,1.4,,,,
577.66,,,,,,,,,,,2.4
577.7,,,,,,,,,1.9,,
577.72,,,,,,,,,,2.1,
577.76,,,,,,,,1.7,,,
577.81,,,0.66,,,,,,,,
577.83,,,,,1.0,,,,,,
577.92,,,,,,1.2,,,,,
577.96,,,,0.835,,,,,,,
577.97,,,,,,,1.4,,,,
578.0,,,,,,,,,,,2.4
578.03,,,,,,,,,1.9,,
578.05,,,,,,,,,,2.1,
578.09,,,,,,,,1.7,,,
578.15,,,0.66,,,,,,,,
578.17,,,,,1.0,,,,,,
578.25,,,,,,1.2,,,,,
578.3,,,,0.835,,,,,,,
578.3,,,,,,,1.4,,,,
578.33,,,,,,,,,,,2.4
578.36,,,,,,,,,1.9,,
578.39,,,,,,,,,,2.1,
578.42,,,,,,,,1.7,,,
578.48,,,0.66,,,,,,,,
578.5,,,,,1.0,,,,,,
578.59,,,,,,1.2,,,,,
578.63,,,,0.835,,,,,,,
578.64,,,,,,,1.4,,,,
578.67,,,,,,,,,,,2.4
578.7,,,,,,,,,1.9,,
578.72,,,,,,,,,,2.1,
578.76,,,,,,,,1.7,,,
578.81,,,0.66,,,,,,,,
578.83,,,,,1.0,,,,,,
578.92,,,,,,1.2,,,,,
578.96,,,,0.835,,,,,,,
578.97,,,,,,,1.4,,,,
579.0,,,,,,,,,,,2.4
579.04,,,,,,,,,1.9,,
579.05,,,,,,,,,,2.1,
579.09,,,,,,,,1.7,,,
579.15,,,0.66,,,,,,,,
579.17,,,,,1.0,,,,,,
579.25,,,,,,1.2,,,,,
579.3,,,,0.835,,,,,,,
579.3,,,,,,,1.4,,,,
579.33,,,,,,,,,,,2.4
579.37,,,,,,,,,1.9,,
579.38,,,,,,,,,,2.1,
579.42,,,,,,,,1.7,,,
579.48,,,0.66,,,,,,,,
579.51,,,,,1.0,,,,,,
579.59,,,,,,1.2,,,,,
579.63,,,,0.835,,,,,,,
579.63,,,,,,,1.4,,,,
579.67,,,,,,,,,,,2.4
579.7,,,,,,,,,1.9,,
579.72,,,,,,,,,,2.1,
579.76,,,,,,,,1.7,,,
579.82,,,0.66,,,,,,,,
579.84,,,,,1.0,,,,,,
579.92,,,,,,1.2,,,,,
579.97,,,,0.835,,,,,,,
579.97,,,,,,,1.4,,,,
580.0,,,,,,,,,,,2.4
580.04,,,,,,,,,1.9,,
580.05,,,,,,,,,,2.1,
580.09,,,,,,,,1.7,,,
580.15,,,0.66,,,,,,,,
580.17,,,,,1.0,,,,,,
580.25,,,,,,1.2,,,,,
580.3,,,,0.835,,,,,,,
580.3,,,,,,,1.4,,,,
580.34,,,,,,,,,,,2.4
580.38,,,,,,,,,1.9,,
580.38,,,,,,,,,,2.1,
580.43,,,,,,,,1.7,,,
580.48,,,0.66,,,,,,,,
580.51,,,,,1.0,,,,,,
580.59,,,,,,1.2,,,,,
580.63,,,,,,,1.4,,,,
580.64,,,,0.835,,,,,,,
580.67,,,,,,,,,,,2.4
580.71,,,,,,,,,1.9,,
580.72,,,,,,,,,,2.1,
580.76,,,,,,,,1.7,,,
580.82,,,0.66,,,,,,,,
580.84,,,,,1.0,,,,,,
580.92,,,,,,1.2,,,,,
580.97,,,,0.835,,,,,,,
580.97,,,,,,,1.4,,,,
581.0,,,,,,,,,,,2.4
581.04,,,,,,,,,1.9,,
581.05,,,,,,,,,,2.1,
581.09,,,,,,,,1.7,,,
581.15,,,0.66,,,,,,,,
581.17,,,,,1.0,,,,,,
581.26,,,,,,1.2,,,,,
581.3,,,,0.835,,,,,,,
581.3,,,,,,,1.4,,,,
581.34,,,,,,,,,,,2.4
581.38,,,,,,,,,1.9,,
581.38,,,,,,,,,,2.1,
581.43,,,,,,,,1.7,,,
581.49,,,0.66,,,,,,,,
581.51,,,,,1.0,,,,,,
581.59,,,,,,1.2,,,,,
581.63,,,,,,,1.4,,,,
581.64,,,,0.835,,,,,,,
581.67,,,,,,,,,,,2.4
581.71,,,,,,,,,1.9,,
581.72,,,,,,,,,,2.1,
581.76,,,,,,,,1.7,,,
581.82,,,0.66,,,,,,,,
581.84,,,,,1.0,,,,,,
581.93,,,,,,1.2,,,,,
581.97,,,,0.835,,,,,,,
581.97,,,,,,,1.4,,,,
582.0,,,,,,,,,,,2.4
582.05,,,,,,,,,1.9,,
582.05,,,,,,,,,,2.1,
582.1,,,,,,,,1.7,,,
582.15,,,0.66,,,,,,,,
582.17,,,,,1.0,,,,,,
582.26,,,,,,1.2,,,,,
582.3,,,,0.835,,,,,,,
582.3,,,,,,,1.4,,,,
582.34,,,,,,,,,,,2.4
582.38,,,,,,,,,1.9,,
582.39,,,,,,,,,,2.1,
582.43,,,,,,,,1.7,,,
582.49,,,0.66,,,,,,,,
582.5,,,,,1.0,,,,,,
582.59,,,,,,1.2,,,,,
582.64,,,,0.835,,,,,,,
582.64,,,,,,,1.4,,,,
582.67,,,,,,,,,,,2.4
582.72,,,,,,,,,1.9,,
582.72,,,,,,,,,,2.1,
582.77,,,,,,,,1.7,,,
582.82,,,0.66,,,,,,,,
582.84,,,,,1.0,,,,,,
582.93,,,,,,1.2,,,,,
582.97,,,,0.835,,,,,,,
582.97,,,,,,,1.4,,,,
583.01,,,,,,,,,,,2.4
583.05,,,,,,,,,1.9,,
583.05,,,,,,,,,,2.1,
583.1,,,,,,,,1.7,,,
583.15,,,0.66,,,,,,,,
583.17,,,,,1.0,,,,,,
583.26,,,,,,1.2,,,,,
583.3,,,,0.835,,,,,,,
583.31,,,,,,,1.4,,,,
583.34,,,,,,,,,,,2.4
583.39,,,,,,,,,1.9,,
583.39,,,,,,,,,,2.1,
583.44,,,,,,,,1.7,,,
583.49,,,0.66,,,,,,,,
583.51,,,,,1.0,,,,,,
583.59,,,,,,1.2,,,,,
583.64,,,,0.835,,,,,,,
583.64,,,,,,,1.4,,,,
583.68,,,,,,,,,,,2.4
583.72,,,,,,,,,1.9,,
583.72,,,,,,,,,,2.1,
583.77,,,,,,,,1.7,,,
583.82,,,0.66,,,,,,,,
583.84,,,,,1.0,,,,,,
583.93,,,,,,1.2,,,,,
583.97,,,,0.835,,,,,,,
583.97,,,,,,,1.4,,,,
584.01,,,,,,,,,,,2.4
584.05,,,,,,,,,1.9,,
584.06,,,,,,,,,,2.1,
584.1,,,,,,,,1.7,,,
584.15,,,0.66,,,,,,,,
584.17,,,,,1.0,,,,,,
584.26,,,,,,1.2,,,,,
584.31,,,,0.835,,,,,,,
584.31,,,,,,,1.4,,,,
584.34,,,,,,,,,,,2.4
584.39,,,,,,,,,1.9,,
584.39,,,,,,,,,,2.1,
584.44,,,,,,,,1.7,,,
584.49,,,0.66,,,,,,,,
584.51,,,,,1.0,,,,,,
584.59,,,,,,1.2,,,,,
584.64,,,,0.835,,,,,,,
584.64,,,,,,,1.4,,,,
584.68,,,,,,,,,,,2.4
584.72,,,,,,,,,1.9,,
584.72,,,,,,,,,,2.1,
584.77,,,,,,,,1.7,,,
584.82,,,0.66,,,,,,,,
584.84,,,,,1.0,,,,,,
584.93,,,,,,1.2,,,,,
584.97,,,,,,,1.4,,,,
584.98,,,,0.835,,,,,,,
585.01,,,,,,,,,,,2.4
585.06,,,,,,,,,1.9,,
585.06,,,,,,,,,,2.1,
585.1,,,,,,,,1.7,,,
585.16,,,0.66,,,,,,,,
585.18,,,,,1.0,,,,,,
585.26,,,,,,1.2,,,,,
585.31,,,,0.835,,,,,,,
585.31,,,,,,,1.4,,,,
585.35,,,,,,,,,,,2.4
585.39,,,,,,,,,1.9,,
585.39,,,,,,,,,,2.1,
585.44,,,,,,,,1.7,,,
585.49,,,0.66,,,,,,,,
585.51,,,,,1.0,,,,,,
585.6,,,,,,1.2,,,,,
585.64,,,,0.835,,,,,,,
585.64,,,,,,,1.4,,,,
585.68,,,,,,,,,,,2.4
585.72,,,,,,,,,,2.1,
585.73,,,,,,,,,1.9,,
585.77,,,,,,,,1.7,,,
585.83,,,0.66,,,,,,,,
585.84,,,,,1.0,,,,,,
585.93,,,,,,1.2,,,,,
585.97,,,,0.835,,,,,,,
585.97,,,,,,,1.4,,,,
586.02,,,,,,,,,,,2.4
586.06,,,,,,,,,1.9,,
586.06,,,,,,,,,,2.1,
586.1,,,,,,,,1.7,,,
586.16,,,0.66,,,,,,,,
586.18,,,,,1.0,,,,,,
586.27,,,,,,1.2,,,,,
586.31,,,,0.835,,,,,,,
586.31,,,,,,,1.4,,,,
586.35,,,,,,,,,,,2.4
586.39,,,,,,,,,,2.1,
586.4,,,,,,,,,1.9,,
586.44,,,,,,,,1.7,,,
586.49,,,0.66,,,,,,,,
586.51,,,,,1.0,,,,,,
586.6,,,,,,1.2,,,,,
586.64,,,,0.835,,,,,,,
586.64,,,,,,,1.4,,,,
586.68,,,,,,,,,,,2.4
586.73,,,,,,,,,1.9,,
586.73,,,,,,,,,,2.1,
586.77,,,,,,,,1.7,,,
586.83,,,0.66,,,,,,,,
586.84,,,,,1.0,,,,,,
586.93,,,,,,1.2,,,,,
586.98,,,,0.835,,,,,,,
586.98,,,,,,,1.4,,,,
587.02,,,,,,,,,,,2.4
587.06,,,,,,,,,,2.1,
587.07,,,,,,,,,1.9,,
587.1,,,,,,,,1.7,,,
587.16,,,0.66,,,,,,,,
587.18,,,,,1.0,,,,,,
587.27,,,,,,1.2,,,,,
587.31,,,,0.835,,,,,,,
587.31,,,,,,,1.4,,,,
587.35,,,,,,,,,,,2.4
587.4,,,,,,,,,1.9,,
587.4,,,,,,,,,,2.1,
587.44,,,,,,,,1.7,,,
587.5,,,0.66,,,,,,,,
587.51,,,,,1.0,,,,,,
587.6,,,,,,1.2,,,,,
587.64,,,,0.835,,,,,,,
587.64,,,,,,,1.4,,,,
587.68,,,,,,,,,,,2.4
587.73,,,,,,,,,,2.1,
587.74,,,,,,,,,1.9,,
587.77,,,,,,,,1.7,,,
587.83,,,0.66,,,,,,,,
587.84,,,,,1.0,,,,,,
587.93,,,,,,1.2,,,,,
587.98,,,,0.835,,,,,,,
587.98,,,,,,,1.4,,,,
588.02,,,,,,,,,,,2.4
588.06,,,,,,,,,,2.1,
588.07,,,,,,,,,1.9,,
588.11,,,,,,,,1.7,,,
588.16,,,0.66,,,,,,,,
588.18,,,,,1.0,,,,,,
588.27,,,,,,1.2,,,,,
588.31,,,,0.835,,,,,,,
588.31,,,,,,,1.4,,,,
588.35,,,,,,,,,,,2.4
588.4,,,,,,,,,,2.1,
588.41,,,,,,,,,1.9,,
588.44,,,,,,,,1.7,,,
588.5,,,0.66,,,,,,,,
588.51,,,,,1.0,,,,,,
588.6,,,,,,1.2,,,,,
588.64,,,,0.835,,,,,,,
588.65,,,,,,,1.4,,,,
588.69,,,,,,,,,,,2.4
588.73,,,,,,,,,,2.1,
588.74,,,,,,,,,1.9,,
588.77,,,,,,,,1.7,,,
588.83,,,0.66,,,,,,,,
588.84,,,,,1.0,,,,,,
588.94,,,,,,1.2,,,,,
588.98,,,,0.835,,,,,,,
588.98,,,,,,,1.4,,,,
589.02,,,,,,,,,,,2.4
589.06,,,,,,,,,,2.1,
589.07,,,,,,,,,1.9,,
589.11,,,,,,,,1.7,,,
589.17,,,0.66,,,,,,,,
589.18,,,,,1.0,,,,,,
589.27,,,,,,1.2,,,,,
589.31,,,,,,,1.4,,,,
589.32,,,,0.835,,,,,,,
589.36,,,,,,,,,,,2.4
589.4,,,,,,,,,,2.1,
589.41,,,,,,,,,1.9,,
589.44,,,,,,,,1.7,,,
589.5,,,0.66,,,,,,,,
589.51,,,,,1.0,,,,,,
589.6,,,,,,1.2,,,,,
589.65,,,,0.835,,,,,,,
589.65,,,,,,,1.4,,,,
589.69,,,,,,,,,,,2.4
589.73,,,,,,,,,,2.1,
589.75,,,,,,,,,1.9,,
589.78,,,,,,,,1.7,,,
589.83,,,0.66,,,,,,,,
589.85,,,,,1.0,,,,,,
589.94,,,,,,1.2,,,,,
589.98,,,,0.835,,,,,,,
589.98,,,,,,,1.4,,,,
590.02,,,,,,,,,,,2.4
590.06,,,,,,,,,,2.1,
590.08,,,,,,,,,1.9,,
590.11,,,,,,,,1.7,,,
590.17,,,0.66,,,,,,,,
590.18,,,,,1.0,,,,,,
590.27,,,,,,1.2,,,,,
590.31,,,,,,,1.4,,,,
590.32,,,,0.835,,,,,,,
590.36,,,,,,,,,,,2.4
590.4,,,,,,,,,,2.1,
590.41,,,,,,,,,1.9,,
590.44,,,,,,,,1.7,,,
590.5,,,0.66,,,,,,,,
590.52,,,,,1.0,,,,,,
590.61,,,,,,1.2,,,,,
590.65,,,,0.835,,,,,,,
590.65,,,,,,,1.4,,,,
590.69,,,,,,,,,,,2.4
590.73,,,,,,,,,,2.1,
590.75,,,,,,,,,1.9,,
590.78,,,,,,,,1.7,,,
590.83,,,0.66,,,,,,,,
590.85,,,,,1.0,,,,,,
590.94,,,,,,1.2,,,,,
590.98,,,,,,,1.4,,,,
590.99,,,,0.835,,,,,,,
591.02,,,,,,,,,,,2.4
591.06,,,,,,,,,,2.1,
591.08,,,,,,,,,1.9,,
591.11,,,,,,,,1.7,,,
591.17,,,0.66,,,,,,,,
591.18,,,,,1.0,,,,,,
591.28,,,,,,1.2,,,,,
591.31,,,,,,,1.4,,,,
591.32,,,,0.835,,,,,,,
